fc′,dosage,fR1,fR3,as,dps,fpe,Pu,Mu,Vu,carbon,L,t,Lc,T,ID
28.0,20.0,2.08574,2.671598,307.8760800517997,0.0,279.0,486.8130049570399,60.973885929735005,50.146137432605215,15.450611069639036,205.0,35.0,30.0,2.0,14
28.0,20.0,2.08574,2.671598,307.8760800517997,0.0,372.0,471.92411772573485,59.032390617109975,50.146137432605215,15.450611069639036,205.0,35.0,30.0,2.0,15
28.0,20.0,2.08574,2.671598,402.1238596594935,0.0,0.0,560.8849738885555,66.7983718676101,30.58610109021816,16.48639416752759,205.0,35.0,30.0,2.0,16
28.0,20.0,2.08574,2.671598,402.1238596594935,0.0,93.0,541.4382640354223,64.26254125520188,52.7512649311296,16.48639416752759,205.0,35.0,30.0,2.0,17
28.0,20.0,2.08574,2.671598,402.1238596594935,0.0,186.0,521.9915541822893,61.72671064279369,52.7512649311296,16.48639416752759,205.0,35.0,30.0,2.0,18
28.0,20.0,2.08574,2.671598,402.1238596594935,0.0,279.0,502.5448443291561,59.19088003038549,52.7512649311296,16.48639416752759,205.0,35.0,30.0,2.0,19
28.0,20.0,2.08574,2.671598,402.1238596594935,0.0,372.0,483.098134476023,56.65504941797729,52.7512649311296,16.48639416752759,205.0,35.0,30.0,2.0,20
28.0,25.0,2.68324,3.308028,157.07963267948966,0.0,0.0,484.43117507079427,66.7983718676101,23.702180599243825,14.039637711249698,205.0,35.0,30.0,2.0,21
28.0,25.0,2.68324,3.308028,157.07963267948966,0.0,93.0,476.8348040344141,65.80781303463813,45.86734444015526,14.039637711249698,205.0,35.0,30.0,2.0,22
28.0,25.0,2.68324,3.308028,157.07963267948966,0.0,186.0,469.23843299803406,64.81725420166619,45.86734444015526,14.039637711249698,205.0,35.0,30.0,2.0,23
28.0,25.0,2.68324,3.308028,157.07963267948966,0.0,279.0,461.64206196165395,63.82669536869423,45.86734444015526,14.039637711249698,205.0,35.0,30.0,2.0,24
28.0,25.0,2.68324,3.308028,157.07963267948966,0.0,372.0,454.04569092527373,62.836136535722275,45.86734444015526,14.039637711249698,205.0,35.0,30.0,2.0,25
28.0,25.0,2.68324,3.308028,226.1946710584651,0.0,0.0,505.99506704503455,66.7983718676101,26.765527088320034,14.799211983034638,205.0,35.0,30.0,2.0,26
28.0,25.0,2.68324,3.308028,226.1946710584651,0.0,93.0,495.05629275264727,65.37196714813048,48.93069092923147,14.799211983034638,205.0,35.0,30.0,2.0,27
28.0,25.0,2.68324,3.308028,226.1946710584651,0.0,186.0,484.1175184602599,63.94556242865087,48.93069092923147,14.799211983034638,205.0,35.0,30.0,2.0,28
28.0,25.0,2.68324,3.308028,226.1946710584651,0.0,279.0,473.1787441678725,62.51915770917126,48.93069092923147,14.799211983034638,205.0,35.0,30.0,2.0,29
28.0,25.0,2.68324,3.308028,226.1946710584651,0.0,372.0,462.2399698754851,61.09275298969165,48.93069092923147,14.799211983034638,205.0,35.0,30.0,2.0,30
28.0,25.0,2.68324,3.308028,307.8760800517997,0.0,0.0,531.479666650955,66.7983718676101,29.662448238025863,15.696890667871386,205.0,35.0,30.0,2.0,31
28.0,25.0,2.68324,3.308028,307.8760800517997,0.0,93.0,516.59077941965,64.85687655498506,51.8276120789373,15.696890667871386,205.0,35.0,30.0,2.0,32
28.0,25.0,2.68324,3.308028,307.8760800517997,0.0,186.0,501.70189218834497,62.915381242360034,51.8276120789373,15.696890667871386,205.0,35.0,30.0,2.0,33
28.0,25.0,2.68324,3.308028,307.8760800517997,0.0,279.0,486.8130049570399,60.973885929735005,51.8276120789373,15.696890667871386,205.0,35.0,30.0,2.0,34
28.0,25.0,2.68324,3.308028,307.8760800517997,0.0,372.0,471.92411772573485,59.032390617109975,51.8276120789373,15.696890667871386,205.0,35.0,30.0,2.0,35
28.0,25.0,2.68324,3.308028,402.1238596594935,0.0,0.0,560.8849738885555,66.7983718676101,32.4241269667952,16.73267376575994,205.0,35.0,30.0,2.0,36
28.0,25.0,2.68324,3.308028,402.1238596594935,0.0,93.0,541.4382640354223,64.26254125520188,54.589290807706625,16.73267376575994,205.0,35.0,30.0,2.0,37
28.0,25.0,2.68324,3.308028,402.1238596594935,0.0,186.0,521.9915541822893,61.72671064279369,54.589290807706625,16.73267376575994,205.0,35.0,30.0,2.0,38
28.0,25.0,2.68324,3.308028,402.1238596594935,0.0,279.0,502.5448443291561,59.19088003038549,54.589290807706625,16.73267376575994,205.0,35.0,30.0,2.0,39
28.0,25.0,2.68324,3.308028,402.1238596594935,0.0,372.0,483.098134476023,56.65504941797729,54.589290807706625,16.73267376575994,205.0,35.0,30.0,2.0,40
28.0,30.0,3.28074,3.944458,157.07963267948966,0.0,0.0,484.43117507079427,66.7983718676101,24.908611280452902,14.285917309482047,205.0,35.0,30.0,2.0,41
28.0,30.0,3.28074,3.944458,157.07963267948966,0.0,93.0,476.8348040344141,65.80781303463813,47.073775121364335,14.285917309482047,205.0,35.0,30.0,2.0,42
28.0,30.0,3.28074,3.944458,157.07963267948966,0.0,186.0,469.23843299803406,64.81725420166619,47.073775121364335,14.285917309482047,205.0,35.0,30.0,2.0,43
28.0,30.0,3.28074,3.944458,157.07963267948966,0.0,279.0,461.64206196165395,63.82669536869423,47.073775121364335,14.285917309482047,205.0,35.0,30.0,2.0,44
28.0,30.0,3.28074,3.944458,157.07963267948966,0.0,372.0,454.04569092527373,62.836136535722275,47.073775121364335,14.285917309482047,205.0,35.0,30.0,2.0,45
28.0,30.0,3.28074,3.944458,226.1946710584651,0.0,0.0,505.99506704503455,66.7983718676101,28.127880773158303,15.045491581266988,205.0,35.0,30.0,2.0,46
28.0,30.0,3.28074,3.944458,226.1946710584651,0.0,93.0,495.05629275264727,65.37196714813048,50.29304461406974,15.045491581266988,205.0,35.0,30.0,2.0,47
28.0,30.0,3.28074,3.944458,226.1946710584651,0.0,186.0,484.1175184602599,63.94556242865087,50.29304461406974,15.045491581266988,205.0,35.0,30.0,2.0,48
28.0,30.0,3.28074,3.944458,226.1946710584651,0.0,279.0,473.1787441678725,62.51915770917126,50.29304461406974,15.045491581266988,205.0,35.0,30.0,2.0,49
28.0,30.0,3.28074,3.944458,226.1946710584651,0.0,372.0,462.2399698754851,61.09275298969165,50.29304461406974,15.045491581266988,205.0,35.0,30.0,2.0,50
28.0,30.0,3.28074,3.944458,307.8760800517997,0.0,0.0,531.479666650955,66.7983718676101,31.172253949120332,15.943170266103735,205.0,35.0,30.0,2.0,51
28.0,30.0,3.28074,3.944458,307.8760800517997,0.0,93.0,516.59077941965,64.85687655498506,53.33741779003176,15.943170266103735,205.0,35.0,30.0,2.0,52
28.0,30.0,3.28074,3.944458,307.8760800517997,0.0,186.0,501.70189218834497,62.915381242360034,53.33741779003176,15.943170266103735,205.0,35.0,30.0,2.0,53
28.0,30.0,3.28074,3.944458,307.8760800517997,0.0,279.0,486.8130049570399,60.973885929735005,53.33741779003176,15.943170266103735,205.0,35.0,30.0,2.0,54
28.0,30.0,3.28074,3.944458,307.8760800517997,0.0,372.0,471.92411772573485,59.032390617109975,53.33741779003176,15.943170266103735,205.0,35.0,30.0,2.0,55
28.0,30.0,3.28074,3.944458,402.1238596594935,0.0,0.0,560.8849738885555,66.7983718676101,34.07450092375545,16.97895336399229,205.0,35.0,30.0,2.0,56
28.0,30.0,3.28074,3.944458,402.1238596594935,0.0,93.0,541.4382640354223,64.26254125520188,56.23966476466687,16.97895336399229,205.0,35.0,30.0,2.0,57
28.0,30.0,3.28074,3.944458,402.1238596594935,0.0,186.0,521.9915541822893,61.72671064279369,56.23966476466687,16.97895336399229,205.0,35.0,30.0,2.0,58
28.0,30.0,3.28074,3.944458,402.1238596594935,0.0,279.0,502.5448443291561,59.19088003038549,56.23966476466687,16.97895336399229,205.0,35.0,30.0,2.0,59
28.0,30.0,3.28074,3.944458,402.1238596594935,0.0,372.0,483.098134476023,56.65504941797729,56.23966476466687,16.97895336399229,205.0,35.0,30.0,2.0,60
28.0,35.0,3.87824,4.580888,157.07963267948966,0.0,0.0,484.43117507079427,66.7983718676101,26.008289151606064,14.532196907714397,205.0,35.0,30.0,2.0,61
28.0,35.0,3.87824,4.580888,157.07963267948966,0.0,93.0,476.8348040344141,65.80781303463813,48.1734529925175,14.532196907714397,205.0,35.0,30.0,2.0,62
28.0,35.0,3.87824,4.580888,157.07963267948966,0.0,186.0,469.23843299803406,64.81725420166619,48.1734529925175,14.532196907714397,205.0,35.0,30.0,2.0,63
28.0,35.0,3.87824,4.580888,157.07963267948966,0.0,279.0,461.64206196165395,63.82669536869423,48.1734529925175,14.532196907714397,205.0,35.0,30.0,2.0,64
28.0,35.0,3.87824,4.580888,157.07963267948966,0.0,372.0,454.04569092527373,62.836136535722275,48.1734529925175,14.532196907714397,205.0,35.0,30.0,2.0,65
28.0,35.0,3.87824,4.580888,226.1946710584651,0.0,0.0,505.99506704503455,66.7983718676101,29.36968456946029,15.291771179499337,205.0,35.0,30.0,2.0,66
28.0,35.0,3.87824,4.580888,226.1946710584651,0.0,93.0,495.05629275264727,65.37196714813048,51.53484841037172,15.291771179499337,205.0,35.0,30.0,2.0,67
28.0,35.0,3.87824,4.580888,226.1946710584651,0.0,186.0,484.1175184602599,63.94556242865087,51.53484841037172,15.291771179499337,205.0,35.0,30.0,2.0,68
28.0,35.0,3.87824,4.580888,226.1946710584651,0.0,279.0,473.1787441678725,62.51915770917126,51.53484841037172,15.291771179499337,205.0,35.0,30.0,2.0,69
28.0,35.0,3.87824,4.580888,226.1946710584651,0.0,372.0,462.2399698754851,61.09275298969165,51.53484841037172,15.291771179499337,205.0,35.0,30.0,2.0,70
28.0,35.0,3.87824,4.580888,307.8760800517997,0.0,0.0,531.479666650955,66.7983718676101,32.54846226020812,16.189449864336083,205.0,35.0,30.0,2.0,71
28.0,35.0,3.87824,4.580888,307.8760800517997,0.0,93.0,516.59077941965,64.85687655498506,54.71362610111956,16.189449864336083,205.0,35.0,30.0,2.0,72
28.0,35.0,3.87824,4.580888,307.8760800517997,0.0,186.0,501.70189218834497,62.915381242360034,54.71362610111956,16.189449864336083,205.0,35.0,30.0,2.0,73
28.0,35.0,3.87824,4.580888,307.8760800517997,0.0,279.0,486.8130049570399,60.973885929735005,54.71362610111956,16.189449864336083,205.0,35.0,30.0,2.0,74
28.0,35.0,3.87824,4.580888,307.8760800517997,0.0,372.0,471.92411772573485,59.032390617109975,54.71362610111956,16.189449864336083,205.0,35.0,30.0,2.0,75
28.0,35.0,3.87824,4.580888,402.1238596594935,0.0,0.0,560.8849738885555,66.7983718676101,35.578839090767076,17.22523296222464,205.0,35.0,30.0,2.0,76
28.0,35.0,3.87824,4.580888,402.1238596594935,0.0,93.0,541.4382640354223,64.26254125520188,57.74400293167851,17.22523296222464,205.0,35.0,30.0,2.0,77
28.0,35.0,3.87824,4.580888,402.1238596594935,0.0,186.0,521.9915541822893,61.72671064279369,57.74400293167851,17.22523296222464,205.0,35.0,30.0,2.0,78
28.0,35.0,3.87824,4.580888,402.1238596594935,0.0,279.0,502.5448443291561,59.19088003038549,57.74400293167851,17.22523296222464,205.0,35.0,30.0,2.0,79
28.0,35.0,3.87824,4.580888,402.1238596594935,0.0,372.0,483.098134476023,56.65504941797729,57.74400293167851,17.22523296222464,205.0,35.0,30.0,2.0,80
28.0,40.0,4.47574,5.217318,157.07963267948966,0.0,0.0,484.43117507079427,66.7983718676101,27.0220942786327,14.778476505946745,205.0,35.0,30.0,2.0,81
28.0,40.0,4.47574,5.217318,157.07963267948966,0.0,93.0,476.8348040344141,65.80781303463813,49.18725811954413,14.778476505946745,205.0,35.0,30.0,2.0,82
28.0,40.0,4.47574,5.217318,157.07963267948966,0.0,186.0,469.23843299803406,64.81725420166619,49.18725811954413,14.778476505946745,205.0,35.0,30.0,2.0,83
28.0,40.0,4.47574,5.217318,157.07963267948966,0.0,279.0,461.64206196165395,63.82669536869423,49.18725811954413,14.778476505946745,205.0,35.0,30.0,2.0,84
28.0,40.0,4.47574,5.217318,157.07963267948966,0.0,372.0,454.04569092527373,62.836136535722275,49.18725811954413,14.778476505946745,205.0,35.0,30.0,2.0,85
28.0,40.0,4.47574,5.217318,226.1946710584651,0.0,0.0,505.99506704503455,66.7983718676101,30.514517150415923,15.538050777731687,205.0,35.0,30.0,2.0,86
28.0,40.0,4.47574,5.217318,226.1946710584651,0.0,93.0,495.05629275264727,65.37196714813048,52.67968099132736,15.538050777731687,205.0,35.0,30.0,2.0,87
28.0,40.0,4.47574,5.217318,226.1946710584651,0.0,186.0,484.1175184602599,63.94556242865087,52.67968099132736,15.538050777731687,205.0,35.0,30.0,2.0,88
28.0,40.0,4.47574,5.217318,226.1946710584651,0.0,279.0,473.1787441678725,62.51915770917126,52.67968099132736,15.538050777731687,205.0,35.0,30.0,2.0,89
28.0,40.0,4.47574,5.217318,226.1946710584651,0.0,372.0,462.2399698754851,61.09275298969165,52.67968099132736,15.538050777731687,205.0,35.0,30.0,2.0,90
28.0,40.0,4.47574,5.217318,307.8760800517997,0.0,0.0,531.479666650955,66.7983718676101,33.8172038419355,16.435729462568435,205.0,35.0,30.0,2.0,91
28.0,40.0,4.47574,5.217318,307.8760800517997,0.0,93.0,516.59077941965,64.85687655498506,55.98236768284693,16.435729462568435,205.0,35.0,30.0,2.0,92
28.0,40.0,4.47574,5.217318,307.8760800517997,0.0,186.0,501.70189218834497,62.915381242360034,55.98236768284693,16.435729462568435,205.0,35.0,30.0,2.0,93
28.0,40.0,4.47574,5.217318,307.8760800517997,0.0,279.0,486.8130049570399,60.973885929735005,55.98236768284693,16.435729462568435,205.0,35.0,30.0,2.0,94
28.0,40.0,4.47574,5.217318,307.8760800517997,0.0,372.0,471.92411772573485,59.032390617109975,55.98236768284693,16.435729462568435,205.0,35.0,30.0,2.0,95
28.0,40.0,4.47574,5.217318,402.1238596594935,0.0,0.0,560.8849738885555,66.7983718676101,36.96570499623351,17.471512560456986,205.0,35.0,30.0,2.0,96
28.0,40.0,4.47574,5.217318,402.1238596594935,0.0,93.0,541.4382640354223,64.26254125520188,59.13086883714495,17.471512560456986,205.0,35.0,30.0,2.0,97
28.0,40.0,4.47574,5.217318,402.1238596594935,0.0,186.0,521.9915541822893,61.72671064279369,59.13086883714495,17.471512560456986,205.0,35.0,30.0,2.0,98
28.0,40.0,4.47574,5.217318,402.1238596594935,0.0,279.0,502.5448443291561,59.19088003038549,59.13086883714495,17.471512560456986,205.0,35.0,30.0,2.0,99
28.0,40.0,4.47574,5.217318,402.1238596594935,0.0,372.0,483.098134476023,56.65504941797729,59.13086883714495,17.471512560456986,205.0,35.0,30.0,2.0,100
35.0,20.0,2.85,3.37,157.07963267948966,0.0,0.0,593.2867574894926,83.49796483451262,24.67817251872475,14.210728148141712,205.0,35.0,30.0,2.0,101
35.0,20.0,2.85,3.37,157.07963267948966,0.0,93.0,585.6903864531126,82.50740600154067,52.38462731986404,14.210728148141712,205.0,35.0,30.0,2.0,102
35.0,20.0,2.85,3.37,157.07963267948966,0.0,186.0,578.0940154167323,81.5168471685687,52.38462731986404,14.210728148141712,205.0,35.0,30.0,2.0,103
35.0,20.0,2.85,3.37,157.07963267948966,0.0,279.0,570.4976443803522,80.52628833559675,52.38462731986404,14.210728148141712,205.0,35.0,30.0,2.0,104
35.0,20.0,2.85,3.37,157.07963267948966,0.0,372.0,562.9012733439722,79.5357295026248,52.38462731986404,14.210728148141712,205.0,35.0,30.0,2.0,105
35.0,20.0,2.85,3.37,226.1946710584651,0.0,0.0,614.8506494637329,83.49796483451262,27.867659360474004,14.970302419926652,205.0,35.0,30.0,2.0,106
35.0,20.0,2.85,3.37,226.1946710584651,0.0,93.0,603.9118751713455,82.071560115033,55.5741141616133,14.970302419926652,205.0,35.0,30.0,2.0,107
35.0,20.0,2.85,3.37,226.1946710584651,0.0,186.0,592.9731008789582,80.64515539555339,55.5741141616133,14.970302419926652,205.0,35.0,30.0,2.0,108
35.0,20.0,2.85,3.37,226.1946710584651,0.0,279.0,582.0343265865708,79.21875067607377,55.5741141616133,14.970302419926652,205.0,35.0,30.0,2.0,109
35.0,20.0,2.85,3.37,226.1946710584651,0.0,372.0,571.0955522941836,77.79234595659416,55.5741141616133,14.970302419926652,205.0,35.0,30.0,2.0,110
35.0,20.0,2.85,3.37,307.8760800517997,0.0,0.0,640.3352490696533,83.49796483451262,30.883867915895436,15.8679811047634,205.0,35.0,30.0,2.0,111
35.0,20.0,2.85,3.37,307.8760800517997,0.0,93.0,625.4463618383484,81.55646952188759,58.59032271703473,15.8679811047634,205.0,35.0,30.0,2.0,112
35.0,20.0,2.85,3.37,307.8760800517997,0.0,186.0,610.5574746070433,79.61497420926256,58.59032271703473,15.8679811047634,205.0,35.0,30.0,2.0,113
35.0,20.0,2.85,3.37,307.8760800517997,0.0,279.0,595.6685873757382,77.67347889663753,58.59032271703473,15.8679811047634,205.0,35.0,30.0,2.0,114
35.0,20.0,2.85,3.37,307.8760800517997,0.0,372.0,580.7797001444331,75.7319835840125,58.59032271703473,15.8679811047634,205.0,35.0,30.0,2.0,115
35.0,20.0,2.85,3.37,402.1238596594935,0.0,0.0,669.7405563072538,83.49796483451262,33.75926513196577,16.903764202651956,205.0,35.0,30.0,2.0,116
35.0,20.0,2.85,3.37,402.1238596594935,0.0,93.0,650.2938464541207,80.96213422210441,61.46571993310506,16.903764202651956,205.0,35.0,30.0,2.0,117
35.0,20.0,2.85,3.37,402.1238596594935,0.0,186.0,630.8471366009876,78.42630360969622,61.46571993310506,16.903764202651956,205.0,35.0,30.0,2.0,118
35.0,20.0,2.85,3.37,402.1238596594935,0.0,279.0,611.4004267478545,75.89047299728801,61.46571993310506,16.903764202651956,205.0,35.0,30.0,2.0,119
35.0,20.0,2.85,3.37,402.1238596594935,0.0,372.0,591.9537168947214,73.35464238487981,61.46571993310506,16.903764202651956,205.0,35.0,30.0,2.0,120
35.0,25.0,3.35,3.98,157.07963267948966,0.0,0.0,593.2867574894926,83.49796483451262,25.960440286388696,14.457007746374062,205.0,35.0,30.0,2.0,121
35.0,25.0,3.35,3.98,157.07963267948966,0.0,93.0,585.6903864531126,82.50740600154067,53.66689508752798,14.457007746374062,205.0,35.0,30.0,2.0,122
35.0,25.0,3.35,3.98,157.07963267948966,0.0,186.0,578.0940154167323,81.5168471685687,53.66689508752798,14.457007746374062,205.0,35.0,30.0,2.0,123
35.0,25.0,3.35,3.98,157.07963267948966,0.0,279.0,570.4976443803522,80.52628833559675,53.66689508752798,14.457007746374062,205.0,35.0,30.0,2.0,124
35.0,25.0,3.35,3.98,157.07963267948966,0.0,372.0,562.9012733439722,79.5357295026248,53.66689508752798,14.457007746374062,205.0,35.0,30.0,2.0,125
35.0,25.0,3.35,3.98,226.1946710584651,0.0,0.0,614.8506494637329,83.49796483451262,29.315651562127552,15.216582018159002,205.0,35.0,30.0,2.0,126
35.0,25.0,3.35,3.98,226.1946710584651,0.0,93.0,603.9118751713455,82.071560115033,57.02210636326684,15.216582018159002,205.0,35.0,30.0,2.0,127
35.0,25.0,3.35,3.98,226.1946710584651,0.0,186.0,592.9731008789582,80.64515539555339,57.02210636326684,15.216582018159002,205.0,35.0,30.0,2.0,128
35.0,25.0,3.35,3.98,226.1946710584651,0.0,279.0,582.0343265865708,79.21875067607377,57.02210636326684,15.216582018159002,205.0,35.0,30.0,2.0,129
35.0,25.0,3.35,3.98,226.1946710584651,0.0,372.0,571.0955522941836,77.79234595659416,57.02210636326684,15.216582018159002,205.0,35.0,30.0,2.0,130
35.0,25.0,3.35,3.98,307.8760800517997,0.0,0.0,640.3352490696533,83.49796483451262,32.48858108253269,16.11426070299575,205.0,35.0,30.0,2.0,131
35.0,25.0,3.35,3.98,307.8760800517997,0.0,93.0,625.4463618383484,81.55646952188759,60.195035883671984,16.11426070299575,205.0,35.0,30.0,2.0,132
35.0,25.0,3.35,3.98,307.8760800517997,0.0,186.0,610.5574746070433,79.61497420926256,60.195035883671984,16.11426070299575,205.0,35.0,30.0,2.0,133
35.0,25.0,3.35,3.98,307.8760800517997,0.0,279.0,595.6685873757382,77.67347889663753,60.195035883671984,16.11426070299575,205.0,35.0,30.0,2.0,134
35.0,25.0,3.35,3.98,307.8760800517997,0.0,372.0,580.7797001444331,75.7319835840125,60.195035883671984,16.11426070299575,205.0,35.0,30.0,2.0,135
35.0,25.0,3.35,3.98,402.1238596594935,0.0,0.0,669.7405563072538,83.49796483451262,35.51338276388911,17.1500438008843,205.0,35.0,30.0,2.0,136
35.0,25.0,3.35,3.98,402.1238596594935,0.0,93.0,650.2938464541207,80.96213422210441,63.2198375650284,17.1500438008843,205.0,35.0,30.0,2.0,137
35.0,25.0,3.35,3.98,402.1238596594935,0.0,186.0,630.8471366009876,78.42630360969622,63.2198375650284,17.1500438008843,205.0,35.0,30.0,2.0,138
35.0,25.0,3.35,3.98,402.1238596594935,0.0,279.0,611.4004267478545,75.89047299728801,63.2198375650284,17.1500438008843,205.0,35.0,30.0,2.0,139
35.0,25.0,3.35,3.98,402.1238596594935,0.0,372.0,591.9537168947214,73.35464238487981,63.2198375650284,17.1500438008843,205.0,35.0,30.0,2.0,140
35.0,30.0,3.85,4.56,157.07963267948966,0.0,0.0,593.2867574894926,83.49796483451262,27.045191689629487,14.70328734460641,205.0,35.0,30.0,2.0,141
35.0,30.0,3.85,4.56,157.07963267948966,0.0,93.0,585.6903864531126,82.50740600154067,54.75164649076878,14.70328734460641,205.0,35.0,30.0,2.0,142
35.0,30.0,3.85,4.56,157.07963267948966,0.0,186.0,578.0940154167323,81.5168471685687,54.75164649076878,14.70328734460641,205.0,35.0,30.0,2.0,143
35.0,30.0,3.85,4.56,157.07963267948966,0.0,279.0,570.4976443803522,80.52628833559675,54.75164649076878,14.70328734460641,205.0,35.0,30.0,2.0,144
35.0,30.0,3.85,4.56,157.07963267948966,0.0,372.0,562.9012733439722,79.5357295026248,54.75164649076878,14.70328734460641,205.0,35.0,30.0,2.0,145
35.0,30.0,3.85,4.56,226.1946710584651,0.0,0.0,614.8506494637329,83.49796483451262,30.540599745522158,15.46286161639135,205.0,35.0,30.0,2.0,146
35.0,30.0,3.85,4.56,226.1946710584651,0.0,93.0,603.9118751713455,82.071560115033,58.24705454666146,15.46286161639135,205.0,35.0,30.0,2.0,147
35.0,30.0,3.85,4.56,226.1946710584651,0.0,186.0,592.9731008789582,80.64515539555339,58.24705454666146,15.46286161639135,205.0,35.0,30.0,2.0,148
35.0,30.0,3.85,4.56,226.1946710584651,0.0,279.0,582.0343265865708,79.21875067607377,58.24705454666146,15.46286161639135,205.0,35.0,30.0,2.0,149
35.0,30.0,3.85,4.56,226.1946710584651,0.0,372.0,571.0955522941836,77.79234595659416,58.24705454666146,15.46286161639135,205.0,35.0,30.0,2.0,150
35.0,30.0,3.85,4.56,307.8760800517997,0.0,0.0,640.3352490696533,83.49796483451262,33.84610944221376,16.3605403012281,205.0,35.0,30.0,2.0,151
35.0,30.0,3.85,4.56,307.8760800517997,0.0,93.0,625.4463618383484,81.55646952188759,61.55256424335305,16.3605403012281,205.0,35.0,30.0,2.0,152
35.0,30.0,3.85,4.56,307.8760800517997,0.0,186.0,610.5574746070433,79.61497420926256,61.55256424335305,16.3605403012281,205.0,35.0,30.0,2.0,153
35.0,30.0,3.85,4.56,307.8760800517997,0.0,279.0,595.6685873757382,77.67347889663753,61.55256424335305,16.3605403012281,205.0,35.0,30.0,2.0,154
35.0,30.0,3.85,4.56,307.8760800517997,0.0,372.0,580.7797001444331,75.7319835840125,61.55256424335305,16.3605403012281,205.0,35.0,30.0,2.0,155
35.0,30.0,3.85,4.56,402.1238596594935,0.0,0.0,669.7405563072538,83.49796483451262,36.99730181002155,17.396323399116653,205.0,35.0,30.0,2.0,156
35.0,30.0,3.85,4.56,402.1238596594935,0.0,93.0,650.2938464541207,80.96213422210441,64.70375661116083,17.396323399116653,205.0,35.0,30.0,2.0,157
35.0,30.0,3.85,4.56,402.1238596594935,0.0,186.0,630.8471366009876,78.42630360969622,64.70375661116083,17.396323399116653,205.0,35.0,30.0,2.0,158
35.0,30.0,3.85,4.56,402.1238596594935,0.0,279.0,611.4004267478545,75.89047299728801,64.70375661116083,17.396323399116653,205.0,35.0,30.0,2.0,159
35.0,30.0,3.85,4.56,402.1238596594935,0.0,372.0,591.9537168947214,73.35464238487981,64.70375661116083,17.396323399116653,205.0,35.0,30.0,2.0,160
35.0,35.0,4.35,5.1,157.07963267948966,0.0,0.0,593.2867574894926,83.49796483451262,27.946949706686624,14.94956694283876,205.0,35.0,30.0,2.0,161
35.0,35.0,4.35,5.1,157.07963267948966,0.0,93.0,585.6903864531126,82.50740600154067,55.653404507825925,14.94956694283876,205.0,35.0,30.0,2.0,162
35.0,35.0,4.35,5.1,157.07963267948966,0.0,186.0,578.0940154167323,81.5168471685687,55.653404507825925,14.94956694283876,205.0,35.0,30.0,2.0,163
35.0,35.0,4.35,5.1,157.07963267948966,0.0,279.0,570.4976443803522,80.52628833559675,55.653404507825925,14.94956694283876,205.0,35.0,30.0,2.0,164
35.0,35.0,4.35,5.1,157.07963267948966,0.0,372.0,562.9012733439722,79.5357295026248,55.653404507825925,14.94956694283876,205.0,35.0,30.0,2.0,165
35.0,35.0,4.35,5.1,226.1946710584651,0.0,0.0,614.8506494637329,83.49796483451262,31.558903885581852,15.7091412146237,205.0,35.0,30.0,2.0,166
35.0,35.0,4.35,5.1,226.1946710584651,0.0,93.0,603.9118751713455,82.071560115033,59.26535868672114,15.7091412146237,205.0,35.0,30.0,2.0,167
