fc′,fR1,fR3,as,dps,fpe,Pu,Mu,Vu,carbon,L,t,Lc,T,ID
40.0,4.01,4.72,198.0,40.0,465.0,885.1714493031287,197.20474601542304,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,36
40.0,4.01,4.72,198.0,40.0,558.0,875.5961693031287,204.90892134112843,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,37
40.0,4.01,4.72,198.0,40.0,651.0,866.0208893031287,212.53367801659337,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,38
40.0,4.01,4.72,198.0,40.0,744.0,856.4456093031288,220.1332268211946,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,39
40.0,4.01,4.72,198.0,40.0,837.0,846.8703293031288,226.26527069030396,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,40
40.0,4.01,4.72,198.0,40.0,930.0,837.2950493031287,224.107111740502,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,41
40.0,4.01,4.72,198.0,40.0,1023.0,827.7197693031287,222.0412603166443,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,42
40.0,4.01,4.72,198.0,40.0,1116.0,818.1444893031288,220.16723350658506,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,43
40.0,4.01,4.72,198.0,40.0,1209.0,808.5692093031288,220.0065244632614,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,44
40.0,4.01,4.72,198.0,40.0,1302.0,798.9939293031288,220.0065244632614,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,45
40.0,4.01,4.72,198.0,60.0,0.0,933.0478493031288,208.48799685611738,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,46
40.0,4.01,4.72,198.0,60.0,93.0,923.4725693031288,204.69308190368764,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,47
40.0,4.01,4.72,198.0,60.0,186.0,913.8972893031287,201.53569103129533,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,48
40.0,4.01,4.72,198.0,60.0,279.0,904.3220093031288,205.87365334619332,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,49
40.0,4.01,4.72,198.0,60.0,372.0,894.7467293031287,215.02535252234327,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,50
40.0,4.01,4.72,198.0,60.0,465.0,885.1714493031287,224.14372960830153,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,51
40.0,4.01,4.72,198.0,60.0,558.0,875.5961693031287,233.23850509402592,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,52
40.0,4.01,4.72,198.0,60.0,651.0,866.0208893031287,242.25386192950992,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,53
40.0,4.01,4.72,198.0,60.0,744.0,856.4456093031288,251.24401089413024,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,54
40.0,4.01,4.72,198.0,60.0,837.0,846.8703293031288,258.56308085848923,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,55
40.0,4.01,4.72,198.0,60.0,930.0,837.2950493031287,256.4049219086873,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,56
40.0,4.01,4.72,198.0,60.0,1023.0,827.7197693031287,254.33907048482953,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,57
40.0,4.01,4.72,198.0,60.0,1116.0,818.1444893031288,252.4650436747703,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,58
40.0,4.01,4.72,198.0,60.0,1209.0,808.5692093031288,252.30433463144664,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,59
40.0,4.01,4.72,198.0,60.0,1302.0,798.9939293031288,252.30433463144664,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,60
40.0,4.01,4.72,198.0,80.0,0.0,933.0478493031288,231.8141930886956,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,61
40.0,4.01,4.72,198.0,80.0,93.0,923.4725693031288,228.0192781362659,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,62
40.0,4.01,4.72,198.0,80.0,186.0,913.8972893031287,224.8618872638735,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,63
40.0,4.01,4.72,198.0,80.0,279.0,904.3220093031288,230.03143661903354,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,64
40.0,4.01,4.72,198.0,80.0,372.0,894.7467293031287,240.57373595520266,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,65
40.0,4.01,4.72,198.0,80.0,465.0,885.1714493031287,251.0827132011799,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,66
40.0,4.01,4.72,198.0,80.0,558.0,875.5961693031287,261.5680888469235,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,67
40.0,4.01,4.72,198.0,80.0,651.0,866.0208893031287,271.9740458424265,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,68
40.0,4.01,4.72,198.0,80.0,744.0,856.4456093031288,282.35479496706597,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,69
40.0,4.01,4.72,198.0,80.0,837.0,846.8703293031288,290.86089102667444,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,70
40.0,4.01,4.72,198.0,80.0,930.0,837.2950493031287,288.70273207687245,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,71
40.0,4.01,4.72,198.0,80.0,1023.0,827.7197693031287,286.6368806530147,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,72
40.0,4.01,4.72,198.0,80.0,1116.0,818.1444893031288,284.76285384295545,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,73
40.0,4.01,4.72,198.0,80.0,1209.0,808.5692093031288,284.6021447996318,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,74
40.0,4.01,4.72,198.0,80.0,1302.0,798.9939293031288,284.6021447996318,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,75
40.0,4.01,4.72,198.0,100.0,0.0,933.0478493031288,255.14038932127383,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,76
40.0,4.01,4.72,198.0,100.0,93.0,923.4725693031288,251.3454743688441,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,77
40.0,4.01,4.72,198.0,100.0,186.0,913.8972893031287,248.18808349645178,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,78
40.0,4.01,4.72,198.0,100.0,279.0,904.3220093031288,254.18921989187382,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,79
40.0,4.01,4.72,198.0,100.0,372.0,894.7467293031287,266.12211938806195,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,80
40.0,4.01,4.72,198.0,100.0,465.0,885.1714493031287,278.02169679405836,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,81
40.0,4.01,4.72,198.0,100.0,558.0,875.5961693031287,289.89767259982096,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,82
40.0,4.01,4.72,198.0,100.0,651.0,866.0208893031287,301.69422975534314,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,83
40.0,4.01,4.72,198.0,100.0,744.0,856.4456093031288,313.4655790400016,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,84
40.0,4.01,4.72,198.0,100.0,837.0,846.8703293031288,323.1587011948596,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,85
40.0,4.01,4.72,198.0,100.0,930.0,837.2950493031287,321.00054224505766,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,86
40.0,4.01,4.72,198.0,100.0,1023.0,827.7197693031287,318.9346908212,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,87
40.0,4.01,4.72,198.0,100.0,1116.0,818.1444893031288,317.0606640111407,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,88
40.0,4.01,4.72,198.0,100.0,1209.0,808.5692093031288,316.89995496781705,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,89
40.0,4.01,4.72,198.0,100.0,1302.0,798.9939293031288,316.89995496781705,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,90
40.0,4.01,4.72,198.0,120.0,0.0,933.0478493031288,278.466585553852,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,91
40.0,4.01,4.72,198.0,120.0,93.0,923.4725693031288,274.6716706014223,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,92
40.0,4.01,4.72,198.0,120.0,186.0,913.8972893031287,271.51427972902997,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,93
40.0,4.01,4.72,198.0,120.0,279.0,904.3220093031288,278.34700316471407,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,94
40.0,4.01,4.72,198.0,120.0,372.0,894.7467293031287,291.67050282092134,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,95
40.0,4.01,4.72,198.0,120.0,465.0,885.1714493031287,304.96068038693676,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,96
40.0,4.01,4.72,198.0,120.0,558.0,875.5961693031287,318.2272563527185,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,97
40.0,4.01,4.72,198.0,120.0,651.0,866.0208893031287,331.4144136682597,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,98
40.0,4.01,4.72,198.0,120.0,744.0,856.4456093031288,344.57636311293726,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,99
40.0,4.01,4.72,198.0,120.0,837.0,846.8703293031288,355.4565113630449,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,100
40.0,4.01,4.72,198.0,120.0,930.0,837.2950493031287,353.2983524132429,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,101
40.0,4.01,4.72,198.0,120.0,1023.0,827.7197693031287,351.2325009893852,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,102
40.0,4.01,4.72,198.0,120.0,1116.0,818.1444893031288,349.3584741793259,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,103
40.0,4.01,4.72,198.0,120.0,1209.0,808.5692093031288,349.19776513600226,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,104
40.0,4.01,4.72,198.0,120.0,1302.0,798.9939293031288,349.19776513600226,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,105
40.0,4.01,4.72,198.0,140.0,0.0,933.0478493031288,301.7927817864302,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,106
40.0,4.01,4.72,198.0,140.0,93.0,923.4725693031288,297.99786683400055,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,107
40.0,4.01,4.72,198.0,140.0,186.0,913.8972893031287,294.84047596160815,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,108
40.0,4.01,4.72,198.0,140.0,279.0,904.3220093031288,302.50478643755434,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,109
40.0,4.01,4.72,198.0,140.0,372.0,894.7467293031287,317.2188862537807,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,110
40.0,4.01,4.72,198.0,140.0,465.0,885.1714493031287,331.89966397981516,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,111
40.0,4.01,4.72,198.0,140.0,558.0,875.5961693031287,346.556840105616,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,112
40.0,4.01,4.72,198.0,140.0,651.0,866.0208893031287,361.13459758117637,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,113
40.0,4.01,4.72,198.0,140.0,744.0,856.4456093031288,375.687147185873,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,114
40.0,4.01,4.72,198.0,140.0,837.0,846.8703293031288,387.75432153123006,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,115
40.0,4.01,4.72,198.0,140.0,930.0,837.2950493031287,385.59616258142813,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,116
40.0,4.01,4.72,198.0,140.0,1023.0,827.7197693031287,383.5303111575704,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,117
40.0,4.01,4.72,198.0,140.0,1116.0,818.1444893031288,381.65628434751113,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,118
40.0,4.01,4.72,198.0,140.0,1209.0,808.5692093031288,381.4955753041875,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,119
40.0,4.01,4.72,198.0,140.0,1302.0,798.9939293031288,381.4955753041875,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,120
40.0,4.01,4.72,198.0,160.0,0.0,933.0478493031288,325.11897801900847,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,121
40.0,4.01,4.72,198.0,160.0,93.0,923.4725693031288,321.3240630665788,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,122
40.0,4.01,4.72,198.0,160.0,186.0,913.8972893031287,318.1666721941864,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,123
40.0,4.01,4.72,198.0,160.0,279.0,904.3220093031288,326.6625697103946,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,124
40.0,4.01,4.72,198.0,160.0,372.0,894.7467293031287,342.76726968663996,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,125
40.0,4.01,4.72,198.0,160.0,465.0,885.1714493031287,358.8386475726936,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,126
40.0,4.01,4.72,198.0,160.0,558.0,875.5961693031287,374.88642385851347,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,127
40.0,4.01,4.72,198.0,160.0,651.0,866.0208893031287,390.8547814940929,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,128
40.0,4.01,4.72,198.0,160.0,744.0,856.4456093031288,406.79793125880866,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,129
40.0,4.01,4.72,198.0,160.0,837.0,846.8703293031288,420.0521316994154,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,130
40.0,4.01,4.72,198.0,160.0,930.0,837.2950493031287,417.8939727496134,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,131
40.0,4.01,4.72,198.0,160.0,1023.0,827.7197693031287,415.82812132575566,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,132
40.0,4.01,4.72,198.0,160.0,1116.0,818.1444893031288,413.9540945156964,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,133
40.0,4.01,4.72,198.0,160.0,1209.0,808.5692093031288,413.79338547237273,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,134
40.0,4.01,4.72,198.0,160.0,1302.0,798.9939293031288,413.79338547237273,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,135
40.0,4.01,4.72,198.0,180.0,0.0,933.0478493031288,348.4451742515867,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,136
40.0,4.01,4.72,198.0,180.0,93.0,923.4725693031288,344.650259299157,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,137
40.0,4.01,4.72,198.0,180.0,186.0,913.8972893031287,341.4928684267646,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,138
40.0,4.01,4.72,198.0,180.0,279.0,904.3220093031288,350.82035298323484,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,139
40.0,4.01,4.72,198.0,180.0,372.0,894.7467293031287,368.31565311949936,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,140
40.0,4.01,4.72,198.0,180.0,465.0,885.1714493031287,385.7776311655721,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,141
40.0,4.01,4.72,198.0,180.0,558.0,875.5961693031287,403.216007611411,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,142
40.0,4.01,4.72,198.0,180.0,651.0,866.0208893031287,420.57496540700953,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,143
40.0,4.01,4.72,198.0,180.0,744.0,856.4456093031288,437.9087153317444,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,144
40.0,4.01,4.72,198.0,180.0,837.0,846.8703293031288,452.34994186760053,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,145
40.0,4.01,4.72,198.0,180.0,930.0,837.2950493031287,450.1917829177986,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,146
40.0,4.01,4.72,198.0,180.0,1023.0,827.7197693031287,448.12593149394087,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,147
40.0,4.01,4.72,198.0,180.0,1116.0,818.1444893031288,446.2519046838816,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,148
40.0,4.01,4.72,198.0,180.0,1209.0,808.5692093031288,446.09119564055794,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,149
40.0,4.01,4.72,198.0,180.0,1302.0,798.9939293031288,446.09119564055794,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,150
40.0,4.01,4.72,198.0,200.0,0.0,933.0478493031288,371.7713704841649,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,151
40.0,4.01,4.72,198.0,200.0,93.0,923.4725693031288,367.9764555317352,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,152
40.0,4.01,4.72,198.0,200.0,186.0,913.8972893031287,364.81906465934276,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,153
40.0,4.01,4.72,198.0,200.0,279.0,904.3220093031288,374.9781362560751,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,154
40.0,4.01,4.72,198.0,200.0,372.0,894.7467293031287,393.86403655235864,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,155
40.0,4.01,4.72,198.0,200.0,465.0,885.1714493031287,412.7166147584505,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,156
40.0,4.01,4.72,198.0,200.0,558.0,875.5961693031287,431.5455913643085,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,157
40.0,4.01,4.72,198.0,200.0,651.0,866.0208893031287,450.2951493199261,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,158
40.0,4.01,4.72,198.0,200.0,744.0,856.4456093031288,469.01949940468006,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,159
40.0,4.01,4.72,198.0,200.0,837.0,846.8703293031288,484.6477520357858,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,160
40.0,4.01,4.72,198.0,200.0,930.0,837.2950493031287,482.48959308598387,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,161
40.0,4.01,4.72,198.0,200.0,1023.0,827.7197693031287,480.4237416621261,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,162
40.0,4.01,4.72,198.0,200.0,1116.0,818.1444893031288,478.54971485206687,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,163
40.0,4.01,4.72,198.0,200.0,1209.0,808.5692093031288,478.3890058087432,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,164
40.0,4.01,4.72,198.0,200.0,1302.0,798.9939293031288,478.3890058087432,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,165
40.0,4.01,4.72,198.0,220.0,0.0,933.0478493031288,395.0975667167431,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,166
40.0,4.01,4.72,198.0,220.0,93.0,923.4725693031288,391.30265176431345,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,167
40.0,4.01,4.72,198.0,220.0,186.0,913.8972893031287,388.14526089192105,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,168
40.0,4.01,4.72,198.0,220.0,279.0,904.3220093031288,399.13591952891534,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,169
40.0,4.01,4.72,198.0,220.0,372.0,894.7467293031287,419.41241998521804,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,170
40.0,4.01,4.72,198.0,220.0,465.0,885.1714493031287,439.6555983513289,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,171
40.0,4.01,4.72,198.0,220.0,558.0,875.5961693031287,459.8751751172061,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,172
40.0,4.01,4.72,198.0,220.0,651.0,866.0208893031287,480.0153332328427,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,173
40.0,4.01,4.72,198.0,220.0,744.0,856.4456093031288,500.1302834776157,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,174
40.0,4.01,4.72,198.0,220.0,837.0,846.8703293031288,516.945562203971,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,175
40.0,4.01,4.72,198.0,220.0,930.0,837.2950493031287,514.787403254169,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,176
40.0,4.01,4.72,198.0,220.0,1023.0,827.7197693031287,512.7215518303112,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,177
40.0,4.01,4.72,198.0,220.0,1116.0,818.1444893031288,510.847525020252,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,178
40.0,4.01,4.72,198.0,220.0,1209.0,808.5692093031288,510.6868159769285,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,179
40.0,4.01,4.72,198.0,220.0,1302.0,798.9939293031288,510.6868159769285,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,180
40.0,4.01,4.72,198.0,240.0,0.0,933.0478493031288,418.4237629493213,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,181
40.0,4.01,4.72,198.0,240.0,93.0,923.4725693031288,414.62884799689164,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,182
40.0,4.01,4.72,198.0,240.0,186.0,913.8972893031287,411.4714571244993,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,183
40.0,4.01,4.72,198.0,240.0,279.0,904.3220093031288,423.29370280175556,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,184
40.0,4.01,4.72,198.0,240.0,372.0,894.7467293031287,444.96080341807726,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,185
40.0,4.01,4.72,198.0,240.0,465.0,885.1714493031287,466.59458194420733,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,186
40.0,4.01,4.72,198.0,240.0,558.0,875.5961693031287,488.20475887010343,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,187
40.0,4.01,4.72,198.0,240.0,651.0,866.0208893031287,509.73551714575933,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,188
