fc′,dosage,fR1,fR3,as,dps,fpe,Pu,Mu,Vu,carbon,L,t,Lc,T,ID
40.0,20.0,2.97,3.5,198.0,0.0,1023.0,1138.7357190708385,0.0,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,36
40.0,20.0,2.97,3.5,198.0,0.0,1116.0,818.1444893031288,0.0,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,37
40.0,20.0,2.97,3.5,198.0,0.0,1116.0,507.12853953541924,0.0,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,38
40.0,20.0,2.97,3.5,198.0,0.0,1116.0,1129.1604390708385,0.0,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,39
40.0,20.0,2.97,3.5,198.0,0.0,1209.0,808.5692093031288,0.0,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,40
40.0,20.0,2.97,3.5,198.0,0.0,1209.0,497.5532595354192,0.0,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,41
40.0,20.0,2.97,3.5,198.0,0.0,1209.0,1119.5851590708385,0.0,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,42
40.0,20.0,2.97,3.5,198.0,0.0,1302.0,798.9939293031288,0.0,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,43
40.0,20.0,2.97,3.5,198.0,0.0,1302.0,487.97797953541925,0.0,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,44
40.0,20.0,2.97,3.5,198.0,0.0,1302.0,1110.0098790708385,0.0,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,45
40.0,20.0,2.97,3.5,198.0,20.0,0.0,933.0478493031288,156.7183882148614,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,46
40.0,20.0,2.97,3.5,198.0,20.0,0.0,622.0318995354193,164.3255981783253,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,47
40.0,20.0,2.97,3.5,198.0,20.0,0.0,1244.0637990708385,322.93645334314584,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,48
40.0,20.0,2.97,3.5,198.0,20.0,93.0,923.4725693031288,151.69774477398624,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,49
40.0,20.0,2.97,3.5,198.0,20.0,93.0,612.4566195354192,160.69163749906102,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,50
40.0,20.0,2.97,3.5,198.0,20.0,93.0,1234.4885190708385,316.6610554156606,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,51
40.0,20.0,2.97,3.5,198.0,20.0,186.0,913.8972893031287,147.43204901057598,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,52
40.0,20.0,2.97,3.5,198.0,20.0,186.0,602.8813395354192,157.9124625286809,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,53
40.0,20.0,2.97,3.5,198.0,20.0,186.0,1224.9132390708385,311.2662611194656,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,54
40.0,20.0,2.97,3.5,198.0,20.0,279.0,904.3220093031288,148.83080599824385,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,55
40.0,20.0,2.97,3.5,198.0,20.0,279.0,593.3060595354192,157.5975667426706,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,56
40.0,20.0,2.97,3.5,198.0,20.0,279.0,1215.3379590708385,324.3961246977217,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,57
40.0,20.0,2.97,3.5,198.0,20.0,372.0,894.7467293031287,153.68109819507146,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,58
40.0,20.0,2.97,3.5,198.0,20.0,372.0,583.7307795354193,164.46412674606307,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,59
40.0,20.0,2.97,3.5,198.0,20.0,372.0,1205.7626790708384,337.7640197932549,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,60
40.0,20.0,2.97,3.5,198.0,20.0,465.0,885.1714493031287,158.22561931204638,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,61
40.0,20.0,2.97,3.5,198.0,20.0,465.0,574.1554995354193,170.9094229040105,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,62
40.0,20.0,2.97,3.5,198.0,20.0,465.0,1196.1873990708384,350.7737039409625,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,63
40.0,20.0,2.97,3.5,198.0,20.0,558.0,875.5961693031287,162.72011130434836,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,64
40.0,20.0,2.97,3.5,198.0,20.0,558.0,564.5802195354192,177.09484198415848,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,65
40.0,20.0,2.97,3.5,198.0,20.0,558.0,1186.6121190708384,364.1597717850797,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,66
40.0,20.0,2.97,3.5,198.0,20.0,651.0,866.0208893031287,167.48373904092057,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,67
40.0,20.0,2.97,3.5,198.0,20.0,651.0,555.0049395354192,183.54660322895143,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,68
40.0,20.0,2.97,3.5,198.0,20.0,651.0,1177.0368390708384,377.90724859229596,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,69
40.0,20.0,2.97,3.5,198.0,20.0,744.0,856.4456093031288,172.4333917434248,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,70
40.0,20.0,2.97,3.5,198.0,20.0,744.0,545.4296595354192,190.1603179095845,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,71
40.0,20.0,2.97,3.5,198.0,20.0,744.0,1167.4615590708386,391.8765346194071,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,72
40.0,20.0,2.97,3.5,198.0,20.0,837.0,846.8703293031288,190.2975938737383,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,73
40.0,20.0,2.97,3.5,198.0,20.0,837.0,535.8543795354193,196.96708789169577,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,74
40.0,20.0,2.97,3.5,198.0,20.0,837.0,1157.8862790708386,396.95321546331894,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,75
40.0,20.0,2.97,3.5,198.0,20.0,930.0,837.2950493031287,190.29416033774942,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,76
40.0,20.0,2.97,3.5,198.0,20.0,930.0,526.2790995354193,197.52253135002317,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,77
40.0,20.0,2.97,3.5,198.0,20.0,930.0,1148.3109990708385,394.2744930226285,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,78
40.0,20.0,2.97,3.5,198.0,20.0,1023.0,827.7197693031287,190.33572416598415,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,79
40.0,20.0,2.97,3.5,198.0,20.0,1023.0,516.7038195354193,196.15518814695804,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,80
40.0,20.0,2.97,3.5,198.0,20.0,1023.0,1138.7357190708385,391.954574004654,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,81
40.0,20.0,2.97,3.5,198.0,20.0,1116.0,818.1444893031288,190.32763620320725,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,82
40.0,20.0,2.97,3.5,198.0,20.0,1116.0,507.12853953541924,194.77250981307003,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,83
40.0,20.0,2.97,3.5,198.0,20.0,1116.0,1129.1604390708385,390.4073480222631,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,84
40.0,20.0,2.97,3.5,198.0,20.0,1209.0,808.5692093031288,190.32416574724476,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,85
40.0,20.0,2.97,3.5,198.0,20.0,1209.0,497.5532595354192,200.75682010278004,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,86
40.0,20.0,2.97,3.5,198.0,20.0,1209.0,1119.5851590708385,390.4073480222631,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,87
40.0,20.0,2.97,3.5,198.0,20.0,1302.0,798.9939293031288,190.32416574724476,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,88
40.0,20.0,2.97,3.5,198.0,20.0,1302.0,487.97797953541925,200.75682010278004,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,89
40.0,20.0,2.97,3.5,198.0,20.0,1302.0,1110.0098790708385,390.4073480222631,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,90
40.0,20.0,2.97,3.5,198.0,40.0,0.0,933.0478493031288,180.0445844474396,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,91
40.0,20.0,2.97,3.5,198.0,40.0,0.0,622.0318995354193,179.87639566671078,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,92
40.0,20.0,2.97,3.5,198.0,40.0,0.0,1244.0637990708385,354.03804831991675,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,93
40.0,20.0,2.97,3.5,198.0,40.0,93.0,923.4725693031288,175.02394100656448,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,94
40.0,20.0,2.97,3.5,198.0,40.0,93.0,612.4566195354192,176.24243498744656,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,95
40.0,20.0,2.97,3.5,198.0,40.0,93.0,1234.4885190708385,347.76265039243157,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,96
40.0,20.0,2.97,3.5,198.0,40.0,186.0,913.8972893031287,170.75824524315422,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,97
40.0,20.0,2.97,3.5,198.0,40.0,186.0,602.8813395354192,173.46326001706637,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,98
40.0,20.0,2.97,3.5,198.0,40.0,186.0,1224.9132390708385,342.36785609623655,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,99
40.0,20.0,2.97,3.5,198.0,40.0,279.0,904.3220093031288,172.9885892710841,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,100
40.0,20.0,2.97,3.5,198.0,40.0,279.0,593.3060595354192,173.34849465238884,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,101
40.0,20.0,2.97,3.5,198.0,40.0,279.0,1215.3379590708385,357.31502427252593,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,102
40.0,20.0,2.97,3.5,198.0,40.0,372.0,894.7467293031287,179.22948162793077,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,103
40.0,20.0,2.97,3.5,198.0,40.0,372.0,583.7307795354193,181.1421214291274,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,104
40.0,20.0,2.97,3.5,198.0,40.0,372.0,1205.7626790708384,372.53705291475114,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,105
40.0,20.0,2.97,3.5,198.0,40.0,465.0,885.1714493031287,185.1646029049248,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,106
40.0,20.0,2.97,3.5,198.0,40.0,465.0,574.1554995354193,188.51448436042088,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,107
40.0,20.0,2.97,3.5,198.0,40.0,465.0,1196.1873990708384,387.4008706091509,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,108
40.0,20.0,2.97,3.5,198.0,40.0,558.0,875.5961693031287,191.04969505724588,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,109
40.0,20.0,2.97,3.5,198.0,40.0,558.0,564.5802195354192,195.6269702139149,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,110
40.0,20.0,2.97,3.5,198.0,40.0,558.0,1186.6121190708384,402.64107199996033,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,111
40.0,20.0,2.97,3.5,198.0,40.0,651.0,866.0208893031287,197.20392295383718,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,112
40.0,20.0,2.97,3.5,198.0,40.0,651.0,555.0049395354192,203.00579823205388,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,113
40.0,20.0,2.97,3.5,198.0,40.0,651.0,1177.0368390708384,418.2426823538686,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,114
40.0,20.0,2.97,3.5,198.0,40.0,744.0,856.4456093031288,203.54417581636045,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,115
40.0,20.0,2.97,3.5,198.0,40.0,744.0,545.4296595354192,210.54657968603306,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,116
40.0,20.0,2.97,3.5,198.0,40.0,744.0,1167.4615590708386,434.0661019276718,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,117
40.0,20.0,2.97,3.5,198.0,40.0,837.0,846.8703293031288,208.68692673458662,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,118
40.0,20.0,2.97,3.5,198.0,40.0,837.0,535.8543795354193,218.28041644149033,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,119
40.0,20.0,2.97,3.5,198.0,40.0,837.0,1157.8862790708386,440.0169623542326,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,120
40.0,20.0,2.97,3.5,198.0,40.0,930.0,837.2950493031287,219.59854815127372,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,121
40.0,20.0,2.97,3.5,198.0,40.0,930.0,526.2790995354193,219.05440479548,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,122
40.0,20.0,2.97,3.5,198.0,40.0,930.0,1148.3109990708385,437.33823991354217,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,123
40.0,20.0,2.97,3.5,198.0,40.0,1023.0,827.7197693031287,219.64164312202115,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,124
40.0,20.0,2.97,3.5,198.0,40.0,1023.0,516.7038195354193,217.68706159241486,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,125
40.0,20.0,2.97,3.5,198.0,40.0,1023.0,1138.7357190708385,435.0183208955677,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,126
40.0,20.0,2.97,3.5,198.0,40.0,1116.0,818.1444893031288,219.634222794689,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,127
40.0,20.0,2.97,3.5,198.0,40.0,1116.0,507.12853953541924,216.30438325852685,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,128
40.0,20.0,2.97,3.5,198.0,40.0,1116.0,1129.1604390708385,433.4710949131767,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,129
40.0,20.0,2.97,3.5,198.0,40.0,1209.0,808.5692093031288,219.6326925324157,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,130
40.0,20.0,2.97,3.5,198.0,40.0,1209.0,497.5532595354192,215.6997681918311,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,131
40.0,20.0,2.97,3.5,198.0,40.0,1209.0,1119.5851590708385,433.4710949131767,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,132
40.0,20.0,2.97,3.5,198.0,40.0,1302.0,798.9939293031288,219.6326925324157,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,133
40.0,20.0,2.97,3.5,198.0,40.0,1302.0,487.97797953541925,215.6997681918311,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,134
40.0,20.0,2.97,3.5,198.0,40.0,1302.0,1110.0098790708385,433.4710949131767,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,135
40.0,20.0,2.97,3.5,198.0,60.0,0.0,933.0478493031288,203.37078068001782,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,136
40.0,20.0,2.97,3.5,198.0,60.0,0.0,622.0318995354193,195.42719315509626,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,137
40.0,20.0,2.97,3.5,198.0,60.0,0.0,1244.0637990708385,385.1396432966878,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,138
40.0,20.0,2.97,3.5,198.0,60.0,93.0,923.4725693031288,198.3501372391427,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,139
40.0,20.0,2.97,3.5,198.0,60.0,93.0,612.4566195354192,191.793232475832,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,140
40.0,20.0,2.97,3.5,198.0,60.0,93.0,1234.4885190708385,378.8642453692025,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,141
40.0,20.0,2.97,3.5,198.0,60.0,186.0,913.8972893031287,194.0844414757324,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,142
40.0,20.0,2.97,3.5,198.0,60.0,186.0,602.8813395354192,189.01405750545186,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,143
40.0,20.0,2.97,3.5,198.0,60.0,186.0,1224.9132390708385,373.4694510730075,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,144
40.0,20.0,2.97,3.5,198.0,60.0,279.0,904.3220093031288,197.14637254392434,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,145
40.0,20.0,2.97,3.5,198.0,60.0,279.0,593.3060595354192,189.0994225621071,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,146
40.0,20.0,2.97,3.5,198.0,60.0,279.0,1215.3379590708385,390.23392384733006,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,147
40.0,20.0,2.97,3.5,198.0,60.0,372.0,894.7467293031287,204.7778650607901,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,148
40.0,20.0,2.97,3.5,198.0,60.0,372.0,583.7307795354193,197.82011611219167,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,149
40.0,20.0,2.97,3.5,198.0,60.0,372.0,1205.7626790708384,407.31008603624747,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,150
40.0,20.0,2.97,3.5,198.0,60.0,465.0,885.1714493031287,212.1035864978032,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,151
40.0,20.0,2.97,3.5,198.0,60.0,465.0,574.1554995354193,206.11954581683122,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,152
40.0,20.0,2.97,3.5,198.0,60.0,465.0,1196.1873990708384,424.02803727733925,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,153
40.0,20.0,2.97,3.5,198.0,60.0,558.0,875.5961693031287,219.37927881014335,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,154
40.0,20.0,2.97,3.5,198.0,60.0,558.0,564.5802195354192,214.1590984436713,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,155
40.0,20.0,2.97,3.5,198.0,60.0,558.0,1186.6121190708384,441.1223722148408,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,156
40.0,20.0,2.97,3.5,198.0,60.0,651.0,866.0208893031287,226.9241068667538,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,157
40.0,20.0,2.97,3.5,198.0,60.0,651.0,555.0049395354192,222.46499323515636,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,158
40.0,20.0,2.97,3.5,198.0,60.0,651.0,1177.0368390708384,458.5781161154412,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,159
40.0,20.0,2.97,3.5,198.0,60.0,744.0,856.4456093031288,234.65495988929615,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,160
40.0,20.0,2.97,3.5,198.0,60.0,744.0,545.4296595354192,230.93284146248163,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,161
40.0,20.0,2.97,3.5,198.0,60.0,744.0,1167.4615590708386,476.2556692359366,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,162
40.0,20.0,2.97,3.5,198.0,60.0,837.0,846.8703293031288,240.98473690277186,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,163
40.0,20.0,2.97,3.5,198.0,60.0,837.0,535.8543795354193,239.59374499128495,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,164
40.0,20.0,2.97,3.5,198.0,60.0,837.0,1157.8862790708386,483.08070924514624,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,165
40.0,20.0,2.97,3.5,198.0,60.0,930.0,837.2950493031287,238.7175575960202,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,166
40.0,20.0,2.97,3.5,198.0,60.0,930.0,526.2790995354193,240.5862782409368,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,167
40.0,20.0,2.97,3.5,198.0,60.0,930.0,1148.3109990708385,480.4019868044559,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,168
40.0,20.0,2.97,3.5,198.0,60.0,1023.0,827.7197693031287,249.27776546538232,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,169
40.0,20.0,2.97,3.5,198.0,60.0,1023.0,516.7038195354193,239.2189350378717,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,170
40.0,20.0,2.97,3.5,198.0,60.0,1023.0,1138.7357190708385,478.08206778648133,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,171
40.0,20.0,2.97,3.5,198.0,60.0,1116.0,818.1444893031288,249.3290060616094,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,172
40.0,20.0,2.97,3.5,198.0,60.0,1116.0,507.12853953541924,237.83625670398368,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,173
40.0,20.0,2.97,3.5,198.0,60.0,1116.0,1129.1604390708385,476.5348418040904,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,174
40.0,20.0,2.97,3.5,198.0,60.0,1209.0,808.5692093031288,249.3291221552674,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,175
40.0,20.0,2.97,3.5,198.0,60.0,1209.0,497.5532595354192,237.23164163728794,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,176
40.0,20.0,2.97,3.5,198.0,60.0,1209.0,1119.5851590708385,476.5348418040904,107.17107652003243,27.74110887730876,205.0,35.0,30.0,4.0,177
40.0,20.0,2.97,3.5,198.0,60.0,1302.0,798.9939293031288,249.3291221552674,83.6875837924415,21.349836657981566,205.0,35.0,30.0,3.0,178
40.0,20.0,2.97,3.5,198.0,60.0,1302.0,487.97797953541925,237.23164163728794,59.28327239999639,14.95856443865438,205.0,35.0,30.0,2.0,179
