fc′,L,fR3,t,span_vu,Lc,span_mu,span,as,dps,fpe,fR1,control
67.0,123.39999999999999,7.67,44.2,7.5054228989583445,3.0,9.666327769167763,7.5054228989583445,280.0,123.39999999999999,1302.0,6.98,Shear control
67.0,132.8,7.67,44.2,7.954754759986894,3.0,10.28696075770295,7.954754759986894,280.0,132.8,1302.0,6.98,Shear control
67.0,142.2,7.67,44.2,8.405663515196434,3.0,11.127349144193381,8.405663515196434,280.0,142.2,1302.0,6.98,Shear control
67.0,151.60000000000002,7.67,44.2,8.858589681822066,3.0,11.970218515579514,8.858589681822066,280.0,151.60000000000002,1302.0,6.98,Shear control
67.0,160.89999999999998,7.67,44.2,9.308991267317241,3.0,12.804807325282876,9.308991267317241,280.0,160.89999999999998,1302.0,6.98,Shear control
67.0,170.3,7.67,44.2,9.766772887836485,3.0,13.652094801960406,9.766772887836485,280.0,170.3,1302.0,6.98,Shear control
67.0,179.7,7.67,44.2,10.22725358088999,3.0,14.503203795127046,10.22725358088999,280.0,179.7,1302.0,6.98,Shear control
67.0,189.1,7.67,44.2,10.690527180644832,3.0,15.356772719843438,10.690527180644832,280.0,189.1,1302.0,6.98,Shear control
67.0,198.4,7.67,44.2,11.15167048057541,3.0,16.205571884501996,11.15167048057541,280.0,198.4,1302.0,6.98,Shear control
67.0,207.8,7.67,44.2,11.620616831431805,3.0,17.067096471283428,11.620616831431805,280.0,207.8,1302.0,6.98,Shear control
67.0,217.20000000000002,7.67,44.2,12.092412070432351,3.0,17.93230286141593,12.092412070432351,280.0,217.20000000000002,1302.0,6.98,Shear control
67.0,226.6,7.67,44.2,12.56702331347622,3.0,18.802087412240173,12.56702331347622,280.0,226.6,1302.0,6.98,Shear control
67.0,235.9,7.67,44.2,13.039306987627485,3.0,19.67236677930936,13.039306987627485,280.0,235.9,1302.0,6.98,Shear control
67.0,245.29999999999998,7.67,44.2,13.519355056703475,3.0,20.559457098443104,13.519355056703475,280.0,245.29999999999998,1302.0,6.98,Shear control
67.0,254.7,7.67,44.2,14.00202671886917,3.0,21.45438643366415,14.00202671886917,280.0,254.7,1302.0,6.98,Shear control
67.0,264.1,7.67,44.2,14.487235142615631,3.0,22.35426273463215,14.487235142615631,280.0,264.1,1302.0,6.98,Shear control
67.0,273.4,7.67,44.2,14.96968525909067,3.0,23.250929351971003,14.96968525909067,280.0,273.4,1302.0,6.98,Shear control
67.0,282.8,7.67,44.2,15.459651973015,3.0,24.163541070845714,15.459651973015,280.0,282.8,1302.0,6.98,Shear control
67.0,292.2,7.67,44.2,15.95185395368642,3.0,25.081112194402497,15.95185395368642,280.0,292.2,1302.0,6.98,Shear control
67.0,301.59999999999997,7.67,44.2,16.446180434028943,3.0,26.00520922763161,16.446180434028943,280.0,301.59999999999997,1302.0,6.98,Shear control
67.0,310.90000000000003,7.67,44.2,16.937226912452076,3.0,26.924392926844188,16.937226912452076,280.0,310.90000000000003,1302.0,6.98,Shear control
67.0,320.29999999999995,7.67,44.2,17.43543778580372,3.0,27.85943105364719,17.43543778580372,280.0,320.29999999999995,1302.0,6.98,Shear control
67.0,329.7,7.67,44.2,17.935424706578143,3.0,28.799858261463953,17.935424706578143,280.0,329.7,1302.0,6.98,Shear control
67.0,339.1,7.67,44.2,18.437067445946028,3.0,29.746861968991208,18.437067445946028,280.0,339.1,1302.0,6.98,Shear control
67.0,348.4,7.67,44.2,18.93488419155542,3.0,30.689661573519146,18.93488419155542,280.0,348.4,1302.0,6.98,Shear control
67.0,357.8,7.67,44.2,19.439459981343468,3.0,31.64429865234511,19.439459981343468,280.0,357.8,1302.0,6.98,Shear control
67.0,367.20000000000005,7.67,44.2,19.94532791768338,3.0,32.59878380292552,19.94532791768338,280.0,367.20000000000005,1302.0,6.98,Shear control
67.0,376.59999999999997,7.67,44.2,20.452366130111024,3.0,33.55539664076317,20.452366130111024,280.0,376.59999999999997,1302.0,6.98,Shear control
67.0,385.90000000000003,7.67,44.2,20.955042861454025,3.0,34.503864402707904,20.955042861454025,280.0,385.90000000000003,1302.0,6.98,Shear control
67.0,395.3,7.67,44.2,21.464048588253224,3.0,35.46220101189208,21.464048588253224,280.0,395.3,1302.0,6.98,Shear control
67.0,104.7,7.67,46.4,6.793040003252529,3.0,8.253004735659589,6.793040003252529,280.0,104.7,1302.0,6.98,Shear control
67.0,114.1,7.67,46.4,7.254307144606135,3.0,9.063523264640159,7.254307144606135,280.0,114.1,1302.0,6.98,Shear control
67.0,123.39999999999999,7.67,46.4,7.710219486847244,3.0,9.871875380708767,7.710219486847244,280.0,123.39999999999999,1302.0,6.98,Shear control
67.0,132.8,7.67,46.4,8.171496795240005,3.0,10.505105868278827,8.171496795240005,280.0,132.8,1302.0,6.98,Shear control
67.0,142.2,7.67,46.4,8.633901339766416,3.0,11.359552367815079,8.633901339766416,280.0,142.2,1302.0,6.98,Shear control
67.0,151.60000000000002,7.67,46.4,9.097913157891018,3.0,12.214527939628397,9.097913157891018,280.0,151.60000000000002,1302.0,6.98,Shear control
67.0,160.89999999999998,7.67,46.4,9.558909042272386,3.0,13.062074479782451,9.558909042272386,280.0,160.89999999999998,1302.0,6.98,Shear control
67.0,170.3,7.67,46.4,10.027045641313837,3.0,13.921258941048327,10.027045641313837,280.0,170.3,1302.0,6.98,Shear control
67.0,179.7,7.67,46.4,10.497545781749738,3.0,14.782949004693378,10.497545781749738,280.0,179.7,1302.0,6.98,Shear control
67.0,189.1,7.67,46.4,10.970519373127548,3.0,15.647534372254292,10.970519373127548,280.0,189.1,1302.0,6.98,Shear control
67.0,198.4,7.67,46.4,11.440958163470663,3.0,16.50687607652926,11.440958163470663,280.0,198.4,1302.0,6.98,Shear control
67.0,207.8,7.67,46.4,11.919006502458506,3.0,17.377630853489972,11.919006502458506,280.0,207.8,1302.0,6.98,Shear control
67.0,217.20000000000002,7.67,46.4,12.399618203363277,3.0,18.252737490307954,12.399618203363277,280.0,217.20000000000002,1302.0,6.98,Shear control
67.0,226.6,7.67,46.4,12.882768602162981,3.0,19.132108700568274,12.882768602162981,280.0,226.6,1302.0,6.98,Shear control
67.0,235.9,7.67,46.4,13.363234735243166,3.0,20.01039527849149,13.363234735243166,280.0,235.9,1302.0,6.98,Shear control
67.0,245.29999999999998,7.67,46.4,13.851290831361865,3.0,20.905867794439615,13.851290831361865,280.0,245.29999999999998,1302.0,6.98,Shear control
67.0,254.7,7.67,46.4,14.341712375484706,3.0,21.808160557247614,14.341712375484706,280.0,254.7,1302.0,6.98,Shear control
67.0,264.1,7.67,46.4,14.834417700961586,3.0,22.717194922859996,14.834417700961586,280.0,264.1,1302.0,6.98,Shear control
67.0,273.4,7.67,46.4,15.324040656230446,3.0,23.62119759986278,15.324040656230446,280.0,273.4,1302.0,6.98,Shear control
67.0,282.8,7.67,46.4,15.821014762980731,3.0,24.54089827379305,15.821014762980731,280.0,282.8,1302.0,6.98,Shear control
67.0,292.2,7.67,46.4,16.31998438118557,3.0,25.46520169678197,16.31998438118557,280.0,292.2,1302.0,6.98,Shear control
67.0,301.59999999999997,7.67,46.4,16.820842657220492,3.0,26.395683071479926,16.820842657220492,280.0,301.59999999999997,1302.0,6.98,Shear control
67.0,310.90000000000003,7.67,46.4,17.318123021687693,3.0,27.32181485160085,17.318123021687693,280.0,310.90000000000003,1302.0,6.98,Shear control
67.0,320.29999999999995,7.67,46.4,17.822407508383154,3.0,28.263641036577226,17.822407508383154,280.0,320.29999999999995,1302.0,6.98,Shear control
67.0,329.7,7.67,46.4,18.328243012353887,3.0,29.210620923782976,18.328243012353887,280.0,329.7,1302.0,6.98,Shear control
67.0,339.1,7.67,46.4,18.835512725343595,3.0,30.163956793532314,18.835512725343595,280.0,339.1,1302.0,6.98,Shear control
67.0,348.4,7.67,46.4,19.338681791594176,3.0,31.112805338925764,19.338681791594176,280.0,348.4,1302.0,6.98,Shear control
67.0,357.8,7.67,46.4,19.84845363765229,3.0,32.07287059772506,19.84845363765229,280.0,357.8,1302.0,6.98,Shear control
67.0,367.20000000000005,7.67,46.4,20.35930594116633,3.0,33.03336813277972,20.35930594116633,280.0,367.20000000000005,1302.0,6.98,Shear control
67.0,376.59999999999997,7.67,46.4,20.871120092159725,3.0,33.995780315462035,20.871120092159725,280.0,376.59999999999997,1302.0,6.98,Shear control
67.0,385.90000000000003,7.67,46.4,21.378320023951346,3.0,34.94845555925412,21.378320023951346,280.0,385.90000000000003,1302.0,6.98,Shear control
67.0,395.3,7.67,46.4,21.891696697819185,3.0,35.91206373850973,21.891696697819185,280.0,395.3,1302.0,6.98,Shear control
67.0,104.7,7.67,48.599999999999994,6.968379493514517,3.0,8.427757268509204,6.968379493514517,280.0,104.7,1302.0,6.98,Shear control
67.0,114.1,7.67,48.599999999999994,7.44268144359363,3.0,9.252383084546775,7.44268144359363,280.0,114.1,1302.0,6.98,Shear control
67.0,123.39999999999999,7.67,48.599999999999994,7.910915991036397,3.0,9.852487934516594,7.910915991036397,280.0,123.39999999999999,1302.0,6.98,Shear control
67.0,132.8,7.67,48.599999999999994,8.384138709111628,3.0,10.720965856094471,8.384138709111628,280.0,132.8,1302.0,6.98,Shear control
67.0,142.2,7.67,48.599999999999994,8.858029850630732,3.0,11.587975185916276,8.858029850630732,280.0,142.2,1302.0,6.98,Shear control
67.0,151.60000000000002,7.67,48.599999999999994,9.333110266141304,3.0,12.454866833574279,9.333110266141304,280.0,151.60000000000002,1302.0,6.98,Shear control
67.0,160.89999999999998,7.67,48.599999999999994,9.804676841957791,3.0,13.31442511433943,9.804676841957791,280.0,160.89999999999998,1302.0,6.98,Shear control
67.0,170.3,7.67,48.599999999999994,10.28313857334966,3.0,14.185299555304075,10.28313857334966,280.0,170.3,1302.0,6.98,Shear control
67.0,179.7,7.67,48.599999999999994,10.763622985666649,3.0,15.058252533903726,10.763622985666649,280.0,179.7,1302.0,6.98,Shear control
67.0,189.1,7.67,48.599999999999994,11.24625665009492,3.0,15.933703779108157,11.24625665009492,280.0,189.1,1302.0,6.98,Shear control
67.0,198.4,7.67,48.599999999999994,11.725947267003905,3.0,16.802414650535255,11.725947267003905,280.0,198.4,1302.0,6.98,Shear control
67.0,207.8,7.67,48.599999999999994,12.213049688764448,3.0,17.68379510614787,12.213049688764448,280.0,207.8,1302.0,6.98,Shear control
67.0,217.20000000000002,7.67,48.599999999999994,12.702426551446024,3.0,18.568692340595998,12.702426551446024,280.0,217.20000000000002,1302.0,6.98,Shear control
67.0,226.6,7.67,48.599999999999994,13.19406177153996,3.0,19.455729815923245,13.19406177153996,280.0,226.6,1302.0,6.98,Shear control
67.0,235.9,7.67,48.599999999999994,13.682653943756652,3.0,20.34306574128681,13.682653943756652,280.0,235.9,1302.0,6.98,Shear control
67.0,245.29999999999998,7.67,48.599999999999994,14.178658648909867,3.0,21.24677006250002,14.178658648909867,280.0,245.29999999999998,1302.0,6.98,Shear control
67.0,254.7,7.67,48.599999999999994,14.676768532852382,3.0,22.156259972823467,14.676768532852382,280.0,254.7,1302.0,6.98,Shear control
67.0,264.1,7.67,48.599999999999994,15.176907356213999,3.0,23.072837839324865,15.176907356213999,280.0,264.1,1302.0,6.98,Shear control
67.0,273.4,7.67,48.599999999999994,15.673638830123709,3.0,23.985540580005445,15.673638830123709,280.0,273.4,1302.0,6.98,Shear control
67.0,282.8,7.67,48.599999999999994,16.177553939567964,3.0,24.911345371517946,16.177553939567964,280.0,282.8,1302.0,6.98,Shear control
67.0,292.2,7.67,48.599999999999994,16.683223637321795,3.0,25.843986895368108,16.683223637321795,280.0,292.2,1302.0,6.98,Shear control
67.0,301.59999999999997,7.67,48.599999999999994,17.19054519012354,3.0,26.781734618545443,17.19054519012354,280.0,301.59999999999997,1302.0,6.98,Shear control
67.0,310.90000000000003,7.67,48.599999999999994,17.693990897297343,3.0,27.712790177511508,17.693990897297343,280.0,310.90000000000003,1302.0,6.98,Shear control
67.0,320.29999999999995,7.67,48.599999999999994,18.204279140018482,3.0,28.661294912362067,18.204279140018482,280.0,320.29999999999995,1302.0,6.98,Shear control
67.0,329.7,7.67,48.599999999999994,18.715892965970212,3.0,29.61472109247667,18.715892965970212,280.0,329.7,1302.0,6.98,Shear control
67.0,339.1,7.67,48.599999999999994,19.22871915541364,3.0,30.574285549591696,19.22871915541364,280.0,339.1,1302.0,6.98,Shear control
67.0,348.4,7.67,48.599999999999994,19.737170719375296,3.0,31.527693167332806,19.737170719375296,280.0,348.4,1302.0,6.98,Shear control
67.0,357.8,7.67,48.599999999999994,20.25206812166166,3.0,32.494400579316554,20.25206812166166,280.0,357.8,1302.0,6.98,Shear control
67.0,367.20000000000005,7.67,48.599999999999994,20.767834509745217,3.0,33.46081970657858,20.767834509745217,280.0,367.20000000000005,1302.0,6.98,Shear control
67.0,376.59999999999997,7.67,48.599999999999994,21.284354670622996,3.0,34.4275987459233,21.284354670622996,280.0,376.59999999999997,1302.0,6.98,Shear control
67.0,385.90000000000003,7.67,48.599999999999994,21.796009093233398,3.0,35.385703432894005,21.796009093233398,280.0,385.90000000000003,1302.0,6.98,Shear control
67.0,395.3,7.67,48.599999999999994,22.31368786730618,3.0,36.35452904809851,22.31368786730618,280.0,395.3,1302.0,6.98,Shear control
67.0,104.7,7.67,50.8,7.139685359427149,3.0,8.599188340011635,7.139685359427149,280.0,104.7,1302.0,6.98,Shear control
67.0,114.1,7.67,50.8,7.627045685898783,3.0,9.437377461724273,7.627045685898783,280.0,114.1,1302.0,6.98,Shear control
67.0,123.39999999999999,7.67,50.8,8.107612849204282,3.0,10.049885504318118,8.107612849204282,280.0,123.39999999999999,1302.0,6.98,Shear control
67.0,132.8,7.67,50.8,8.592780737176229,3.0,10.932024517616691,8.592780737176229,280.0,132.8,1302.0,6.98,Shear control
67.0,142.2,7.67,50.8,9.078149115435414,3.0,11.81206334447049,9.078149115435414,280.0,142.2,1302.0,6.98,Shear control
67.0,151.60000000000002,7.67,50.8,9.56428095402693,3.0,12.691425677917676,9.56428095402693,280.0,151.60000000000002,1302.0,6.98,Shear control
67.0,160.89999999999998,7.67,50.8,10.04639455093991,3.0,13.562844897829798,10.04639455093991,280.0,160.89999999999998,1302.0,6.98,Shear control
67.0,170.3,7.67,50.8,10.535151567804999,3.0,14.444379730799698,10.535151567804999,280.0,170.3,1302.0,6.98,Shear control
67.0,179.7,7.67,50.8,11.02558514318633,3.0,15.328395710839311,11.02558514318633,280.0,179.7,1302.0,6.98,Shear control
67.0,189.1,7.67,50.8,11.517839098862476,3.0,16.214513862115634,11.517839098862476,280.0,189.1,1302.0,6.98,Shear control
67.0,198.4,7.67,50.8,12.006738084300963,3.0,17.09341030603534,12.006738084300963,280.0,198.4,1302.0,6.98,Shear control
67.0,207.8,7.67,50.8,12.502846963419104,3.0,17.98529411794694,12.502846963419104,280.0,207.8,1302.0,6.98,Shear control
67.0,217.20000000000002,7.67,50.8,13.0009380399744,3.0,18.878683539737995,13.0009380399744,280.0,217.20000000000002,1302.0,6.98,Shear control
67.0,226.6,7.67,50.8,13.50100417081893,3.0,19.77559636450021,13.50100417081893,280.0,226.6,1302.0,6.98,Shear control
67.0,235.9,7.67,50.8,13.997666451313117,3.0,20.670625391789176,13.997666451313117,280.0,235.9,1302.0,6.98,Shear control
67.0,245.29999999999998,7.67,50.8,14.501560910536373,3.0,21.581733456948317,14.501560910536373,280.0,245.29999999999998,1302.0,6.98,Shear control
67.0,254.7,7.67,50.8,15.007298222677203,3.0,22.499661792515145,15.007298222677203,280.0,254.7,1302.0,6.98,Shear control
67.0,264.1,7.67,50.8,15.51480783603826,3.0,23.42444406070441,15.51480783603826,280.0,264.1,1302.0,6.98,Shear control
67.0,273.4,7.67,50.8,16.018584259179686,3.0,24.3434164448078,16.018584259179686,280.0,273.4,1302.0,6.98,Shear control
67.0,282.8,7.67,50.8,16.529374800421543,3.0,25.27683046662602,16.529374800421543,280.0,282.8,1302.0,6.98,Shear control
67.0,292.2,7.67,50.8,17.041677897100346,3.0,26.215952272167552,17.041677897100346,280.0,292.2,1302.0,6.98,Shear control
67.0,301.59999999999997,7.67,50.8,17.555395140458472,3.0,27.159829047789838,17.555395140458472,280.0,301.59999999999997,1302.0,6.98,Shear control
67.0,310.90000000000003,7.67,50.8,18.064938621434006,3.0,28.098625897552626,18.064938621434006,280.0,310.90000000000003,1302.0,6.98,Shear control
67.0,320.29999999999995,7.67,50.8,18.581161797003663,3.0,29.05267229541903,18.581161797003663,280.0,320.29999999999995,1302.0,6.98,Shear control
67.0,329.7,7.67,50.8,19.098484764293588,3.0,30.012440652604827,19.098484764293588,280.0,329.7,1302.0,6.98,Shear control
67.0,339.1,7.67,50.8,19.616798056888094,3.0,30.976846135816544,19.616798056888094,280.0,339.1,1302.0,6.98,Shear control
67.0,348.4,7.67,50.8,20.130463447017508,3.0,31.935986944298836,20.130463447017508,280.0,348.4,1302.0,6.98,Shear control
67.0,357.8,7.67,50.8,20.650417105962894,3.0,32.90917730744996,20.650417105962894,280.0,357.8,1302.0,6.98,Shear control
67.0,367.20000000000005,7.67,50.8,21.17102853014884,3.0,33.88007076836344,21.17102853014884,280.0,367.20000000000005,1302.0,6.98,Shear control
67.0,376.59999999999997,7.67,50.8,21.692186036772846,3.0,34.85381476468469,21.692186036772846,280.0,376.59999999999997,1302.0,6.98,Shear control
67.0,385.90000000000003,7.67,50.8,22.208227518389602,3.0,35.817268336996854,22.208227518389602,280.0,385.90000000000003,1302.0,6.98,Shear control
67.0,395.3,7.67,50.8,22.730140861155952,3.0,36.78989040011476,22.730140861155952,280.0,395.3,1302.0,6.98,Shear control
67.0,104.7,7.67,53.0,7.307050872375515,3.0,8.767176359812993,7.307050872375515,280.0,104.7,1302.0,6.98,Shear control
67.0,114.1,7.67,53.0,7.807493189254719,3.0,9.619157202126027,7.807493189254719,280.0,114.1,1302.0,6.98,Shear control
67.0,123.39999999999999,7.67,53.0,8.30040339358377,3.0,10.244112513245286,8.30040339358377,280.0,123.39999999999999,1302.0,6.98,Shear control
67.0,132.8,7.67,53.0,8.797516226699278,3.0,11.13906422120483,8.797516226699278,280.0,132.8,1302.0,6.98,Shear control
67.0,142.2,7.67,53.0,9.294352517977096,3.0,12.032690003201283,9.294352517977096,280.0,142.2,1302.0,6.98,Shear control
67.0,151.60000000000002,7.67,53.0,9.7915186776835,3.0,12.924377652322107,9.7915186776835,280.0,151.60000000000002,1302.0,6.98,Shear control
67.0,160.89999999999998,7.67,53.0,10.284155741814153,3.0,13.806672376550319,10.284155741814153,280.0,160.89999999999998,1302.0,6.98,Shear control
67.0,170.3,7.67,53.0,10.783178367118824,3.0,14.700432909801933,10.783178367118824,280.0,170.3,1302.0,6.98,Shear control
67.0,179.7,7.67,53.0,11.28352622367416,3.0,15.59542363673479,11.28352622367416,280.0,179.7,1302.0,6.98,Shear control
67.0,189.1,7.67,53.0,11.785360975940787,3.0,16.49212517919894,11.785360975940787,280.0,189.1,1302.0,6.98,Shear control
67.0,198.4,7.67,53.0,12.283425217152447,3.0,17.380600218524755,12.283425217152447,280.0,198.4,1302.0,6.98,Shear control
67.0,207.8,7.67,53.0,12.788493340106125,3.0,18.281781553226104,12.788493340106125,280.0,207.8,1302.0,6.98,Shear control
67.0,217.20000000000002,7.67,53.0,13.295248158106295,3.0,19.18465031950254,13.295248158106295,280.0,217.20000000000002,1302.0,6.98,Shear control
67.0,226.6,7.67,53.0,13.80369182797992,3.0,20.09011608184408,13.80369182797992,280.0,226.6,1302.0,6.98,Shear control
67.0,235.9,7.67,53.0,14.30836888062742,3.0,20.992647049485683,14.30836888062742,280.0,235.9,1302.0,6.98,Shear control
67.0,245.29999999999998,7.67,53.0,14.820094901296821,3.0,21.911655810580456,14.820094901296821,280.0,245.29999999999998,1302.0,6.98,Shear control
67.0,254.7,7.67,53.0,15.333399452457146,3.0,22.83790035615406,15.333399452457146,280.0,254.7,1302.0,6.98,Shear control
67.0,264.1,7.67,53.0,15.8482179287516,3.0,23.76922657502582,15.8482179287516,280.0,264.1,1302.0,6.98,Shear control
67.0,273.4,7.67,53.0,16.35897655974687,3.0,24.69585763741659,16.35897655974687,280.0,273.4,1302.0,6.98,Shear control
67.0,282.8,7.67,53.0,16.876577852784195,3.0,25.636766094289893,16.876577852784195,280.0,282.8,1302.0,6.98,Shear control
67.0,292.2,7.67,53.0,17.39544861056138,3.0,26.58223825833746,17.39544861056138,280.0,292.2,1302.0,6.98,Shear control
67.0,301.59999999999997,7.67,53.0,17.915494950461632,3.0,27.533091232956227,17.915494950461632,280.0,301.59999999999997,1302.0,6.98,Shear control
67.0,310.90000000000003,7.67,53.0,18.43106966400651,3.0,28.478566800298964,18.43106966400651,280.0,310.90000000000003,1302.0,6.98,Shear control
67.0,320.29999999999995,7.67,53.0,18.953160031780833,3.0,29.438033432528847,18.953160031780833,280.0,320.29999999999995,1302.0,6.98,Shear control
67.0,329.7,7.67,53.0,19.476124083525054,3.0,30.40404219332499,19.476124083525054,280.0,329.7,1302.0,6.98,Shear control
67.0,339.1,7.67,53.0,19.999856268051488,3.0,31.37317514228421,19.999856268051488,280.0,339.1,1302.0,6.98,Shear control
67.0,348.4,7.67,53.0,20.51866799734152,3.0,32.33795431368314,20.51866799734152,280.0,348.4,1302.0,6.98,Shear control
67.0,357.8,7.67,53.0,21.043609842866964,3.0,33.31747054618021,21.043609842866964,280.0,357.8,1302.0,6.98,Shear control
67.0,367.20000000000005,7.67,53.0,21.568998513551076,3.0,34.294088730285836,21.568998513551076,280.0,367.20000000000005,1302.0,6.98,Shear control
67.0,376.59999999999997,7.67,53.0,22.094725986975295,3.0,35.27198882597145,22.094725986975295,280.0,376.59999999999997,1302.0,6.98,Shear control
67.0,385.90000000000003,7.67,53.0,22.615088390227452,3.0,36.24071046825669,22.615088390227452,280.0,385.90000000000003,1302.0,6.98,Shear control
67.0,395.3,7.67,53.0,23.141170098689454,3.0,37.21842259695726,23.141170098689454,280.0,395.3,1302.0,6.98,Shear control
67.0,104.7,7.67,55.199999999999996,7.470562561093691,3.0,8.932532636874976,7.470562561093691,280.0,104.7,1302.0,6.98,Shear control
67.0,114.1,7.67,55.199999999999996,7.984110735849106,3.0,9.798172698208813,7.984110735849106,280.0,114.1,1302.0,6.98,Shear control
67.0,123.39999999999999,7.67,55.199999999999996,8.489374612929096,3.0,10.433953771475144,8.489374612929096,280.0,123.39999999999999,1302.0,6.98,Shear control
67.0,132.8,7.67,55.199999999999996,8.998432363958974,3.0,11.342904327496967,8.998432363958974,280.0,132.8,1302.0,6.98,Shear control
67.0,142.2,7.67,55.199999999999996,9.506727452762075,3.0,12.248484147909682,9.506727452762075,280.0,142.2,1302.0,6.98,Shear control
67.0,151.60000000000002,7.67,55.199999999999996,10.014911065532097,3.0,13.153880675279822,10.014911065532097,280.0,151.60000000000002,1302.0,6.98,Shear control
67.0,160.89999999999998,7.67,55.199999999999996,10.518048309882596,3.0,14.047744738071936,10.518048309882596,280.0,160.89999999999998,1302.0,6.98,Shear control
67.0,170.3,7.67,55.199999999999996,11.027307179384815,3.0,14.952766219960136,11.027307179384815,280.0,170.3,1302.0,6.98,Shear control
67.0,179.7,7.67,55.199999999999996,11.5375347963543,3.0,15.857637130545042,11.5375347963543,280.0,179.7,1302.0,6.98,Shear control
67.0,189.1,7.67,55.199999999999996,12.048911263519345,3.0,16.7647344497783,12.048911263519345,280.0,189.1,1302.0,6.98,Shear control
67.0,198.4,7.67,55.199999999999996,12.556098109586388,3.0,17.663661227831415,12.556098109586388,280.0,198.4,1302.0,6.98,Shear control
67.0,207.8,7.67,55.199999999999996,13.070078784861364,3.0,18.57399707053854,13.070078784861364,280.0,207.8,1302.0,6.98,Shear control
67.0,217.20000000000002,7.67,55.199999999999996,13.585447450025777,3.0,19.485622292191753,13.585447450025777,280.0,217.20000000000002,1302.0,6.98,Shear control
67.0,226.6,7.67,55.199999999999996,14.10221592154784,3.0,20.40010016782036,14.10221592154784,280.0,226.6,1302.0,6.98,Shear control
67.0,235.9,7.67,55.199999999999996,14.614853092689254,3.0,21.309980101859246,14.614853092689254,280.0,235.9,1302.0,6.98,Shear control
67.0,245.29999999999998,7.67,55.199999999999996,15.134353226611758,3.0,22.237451828791816,15.134353226611758,280.0,245.29999999999998,1302.0,6.98,Shear control
67.0,254.7,7.67,55.199999999999996,15.655165625782312,3.0,23.170457706873705,15.655165625782312,280.0,254.7,1302.0,6.98,Shear control
67.0,264.1,7.67,55.199999999999996,16.177231888375054,3.0,24.109693384381018,16.177231888375054,280.0,264.1,1302.0,6.98,Shear control
67.0,273.4,7.67,55.199999999999996,16.694910876966837,3.0,25.04309154723004,16.694910876966837,280.0,273.4,1302.0,6.98,Shear control
67.0,282.8,7.67,55.199999999999996,17.21925919084741,3.0,25.99138278760633,17.21925919084741,280.0,282.8,1302.0,6.98,Shear control
67.0,292.2,7.67,55.199999999999996,17.74463286743497,3.0,26.944002781707315,17.74463286743497,280.0,292.2,1302.0,6.98,Shear control
67.0,301.59999999999997,7.67,55.199999999999996,18.270942749608377,3.0,27.90080128698766,18.270942749608377,280.0,301.59999999999997,1302.0,6.98,Shear control
67.0,310.90000000000003,7.67,55.199999999999996,18.79248322430959,3.0,28.85180521204854,18.79248322430959,280.0,310.90000000000003,1302.0,6.98,Shear control
67.0,320.29999999999995,7.67,55.199999999999996,19.32037416403946,3.0,29.817621024291107,19.32037416403946,280.0,320.29999999999995,1302.0,6.98,Shear control
67.0,329.7,7.67,55.199999999999996,19.848912400417678,3.0,30.788566937373783,19.848912400417678,280.0,329.7,1302.0,6.98,Shear control
67.0,339.1,7.67,55.199999999999996,20.37799645669177,3.0,31.764819266928683,20.37799645669177,280.0,339.1,1302.0,6.98,Shear control
67.0,348.4,7.67,55.199999999999996,20.901888247226406,3.0,32.73384545505218,20.901888247226406,280.0,348.4,1302.0,6.98,Shear control
67.0,357.8,7.67,55.199999999999996,21.431751459623598,3.0,33.71953281471231,21.431751459623598,280.0,357.8,1302.0,6.98,Shear control
67.0,367.20000000000005,7.67,55.199999999999996,21.961850863176643,3.0,34.701789229088426,21.961850863176643,280.0,367.20000000000005,1302.0,6.98,Shear control
67.0,376.59999999999997,7.67,55.199999999999996,22.49208222317911,3.0,35.683722928467,22.49208222317911,280.0,376.59999999999997,1302.0,6.98,Shear control
67.0,385.90000000000003,7.67,55.199999999999996,23.016700715183312,3.0,36.657633266462625,23.016700715183312,280.0,385.90000000000003,1302.0,6.98,Shear control
67.0,395.3,7.67,55.199999999999996,23.546885921812596,3.0,37.64036895499006,23.546885921812596,280.0,395.3,1302.0,6.98,Shear control
67.0,104.7,7.67,57.3,7.623120871036015,3.0,9.087423553525024,7.623120871036015,280.0,104.7,1302.0,6.98,Shear control
67.0,114.1,7.67,57.3,8.149201840349539,3.0,9.965742074876662,8.149201840349539,280.0,114.1,1302.0,6.98,Shear control
67.0,123.39999999999999,7.67,57.3,8.666268115034747,3.0,10.613950635525798,8.666268115034747,280.0,123.39999999999999,1302.0,6.98,Shear control
67.0,132.8,7.67,57.3,9.186728129438736,3.0,11.535571043516713,9.186728129438736,280.0,132.8,1302.0,6.98,Shear control
67.0,142.2,7.67,57.3,9.705952980964655,3.0,12.453214315176641,9.705952980964655,280.0,142.2,1302.0,6.98,Shear control
67.0,151.60000000000002,7.67,57.3,10.224637856810942,3.0,13.368526245880348,10.224637856810942,280.0,151.60000000000002,1302.0,6.98,Shear control
67.0,160.89999999999998,7.67,57.3,10.737776637483698,3.0,14.274102596475341,10.737776637483698,280.0,160.89999999999998,1302.0,6.98,Shear control
67.0,170.3,7.67,57.3,11.256779471544696,3.0,15.18879992213502,11.256779471544696,280.0,170.3,1302.0,6.98,Shear control
67.0,179.7,7.67,57.3,11.77640600042591,3.0,16.104771940168597,11.77640600042591,280.0,179.7,1302.0,6.98,Shear control
