fc′,L,fR3,t,span_vu,Lc,span_mu,span,as,dps,fpe,fR1,control
67.0,270.5,7.67,32.099999999999994,11.985036473460926,30.0,20.02144327320497,11.985036473460926,280.0,270.5,1302.0,6.98,Shear control
67.0,166.5,7.67,46.9,9.393907825226384,30.0,13.09996570568401,9.393907825226384,280.0,166.5,1302.0,6.98,Shear control
67.0,280.4,7.67,73.5,19.12043636058383,30.0,27.876335004047537,19.12043636058383,280.0,280.4,1302.0,6.98,Shear control
67.0,275.7,7.67,42.6,14.06517404033165,30.0,22.43518839487318,14.06517404033165,280.0,275.7,1302.0,6.98,Shear control
67.0,194.1,7.67,77.8,14.407307917484673,30.0,19.396513615685485,14.407307917484673,280.0,194.1,1302.0,6.98,Shear control
67.0,260.5,7.67,54.5,15.194189172705126,30.0,22.96273365391197,15.194189172705126,280.0,260.5,1302.0,6.98,Shear control
67.0,398.2,7.67,42.2,20.2827968041767,30.0,34.414682683217386,20.2827968041767,280.0,398.2,1302.0,6.98,Shear control
67.0,117.9,7.67,91.2,10.467523502736752,30.0,12.562128499362698,10.467523502736752,280.0,117.9,1302.0,6.98,Shear control
67.0,348.1,7.67,54.9,20.01844946293192,30.0,31.882375546442574,20.01844946293192,280.0,348.1,1302.0,6.98,Shear control
67.0,193.70000000000002,7.67,79.10000000000001,14.521753291898655,30.0,19.499919414490982,14.521753291898655,280.0,193.70000000000002,1302.0,6.98,Shear control
67.0,362.4,7.67,89.89999999999999,26.566448677154966,30.0,39.27976352921169,26.566448677154966,280.0,362.4,1302.0,6.98,Shear control
67.0,187.0,7.67,63.1,12.350206390012868,30.0,16.974432388714426,12.350206390012868,280.0,187.0,1302.0,6.98,Shear control
67.0,340.1,7.67,81.69999999999999,23.95322317137313,30.0,35.550614343428876,23.95322317137313,280.0,340.1,1302.0,6.98,Shear control
67.0,321.79999999999995,7.67,56.7,18.88282073288952,30.0,29.498348818077698,18.88282073288952,280.0,321.79999999999995,1302.0,6.98,Shear control
67.0,252.6,7.67,85.7,19.024509016922746,30.0,26.571762774865732,19.024509016922746,280.0,252.6,1302.0,6.98,Shear control
67.0,201.5,7.67,35.4,9.45053178550015,30.0,14.542750446528991,9.45053178550015,280.0,201.5,1302.0,6.98,Shear control
67.0,368.09999999999997,7.67,57.0,21.501731641800248,30.0,34.33998917977249,21.501731641800248,280.0,368.09999999999997,1302.0,6.98,Shear control
67.0,317.40000000000003,7.67,33.099999999999994,14.37108458267772,30.0,24.564896176643984,14.37108458267772,280.0,317.40000000000003,1302.0,6.98,Shear control
67.0,358.4,7.67,97.3,27.392906245203203,30.0,39.93269005044107,27.392906245203203,280.0,358.4,1302.0,6.98,Shear control
67.0,361.8,7.67,51.3,20.11210514934793,30.0,32.60356423268198,20.11210514934793,280.0,361.8,1302.0,6.98,Shear control
67.0,223.1,7.67,75.1,15.87749496986672,30.0,22.086632221039856,15.87749496986672,280.0,223.1,1302.0,6.98,Shear control
67.0,259.7,7.67,60.699999999999996,16.075869158597527,30.0,23.840364975972044,16.075869158597527,280.0,259.7,1302.0,6.98,Shear control
67.0,213.2,7.67,54.1,12.63747849020627,30.0,18.32823852890174,12.63747849020627,280.0,213.2,1302.0,6.98,Shear control
67.0,197.4,7.67,91.6,16.054644956422905,30.0,21.255828731075262,16.054644956422905,280.0,197.4,1302.0,6.98,Shear control
67.0,305.5,7.67,52.900000000000006,17.351877155930698,30.0,27.17479714855673,17.351877155930698,280.0,305.5,1302.0,6.98,Shear control
67.0,177.0,7.67,87.6,14.29292145591125,30.0,18.603507332383018,14.29292145591125,280.0,177.0,1302.0,6.98,Shear control
